source_family_id	arxiv_id	route	title	abstract_basis	decision	decision_kind	stable_node_id	family_specific_reason	title_abstract_sha256
SF-2026-ARXIV-2606-29925	2606.29925	core_daily_semantic_review_required	Bandwidth Selection in Kernel Density Estimation for Model Calibration	As deep learning models are increasingly deployed in high-stakes applications, providing well-calibrated uncertainty estimates has become as critical as achieving high predictive accuracy. 	closed_pre_denominator	local_benchmark_without_release_delta	—	《Bandwidth Selection in Kernel Density Estimation for Model Calibration》：摘要明确“As deep learning models are increasingly deployed in high-stakes applications, providing well-calibrated uncertainty estimates has become as critical as achieving high predictive accuracy. ”；据此关闭，因为数据集或局部 benchmark 没有新增跨系统 evaluation/release contract。	27e9a2edd1759da2bb4247aad65bc5cdc846968287c7071cff62211d0a8634bd
SF-2026-ARXIV-2606-29928	2606.29928	core_daily_semantic_review_required	Latent-CURE for Breast Cancer Diagnosis	Multimodal Large Models have significantly advanced automated breast ultrasound diagnosis. 	closed_pre_denominator	domain_local_evidence	—	《Latent-CURE for Breast Cancer Diagnosis》：摘要明确“Multimodal Large Models have significantly advanced automated breast ultrasound diagnosis. ”；据此关闭，因为证据绑定医疗或分子任务，未建立可迁移的 AI-System owner 或发布合同。	b3261bbbe8c12c97584f1d109cf1df156f75d2e5d1f119a9eb358e83097815f3
SF-2026-ARXIV-2606-29929	2606.29929	core_daily_semantic_review_required	HippoSpark: An On-Demand Experience System for LLM Reasoning	Distilling historical trajectories into reusable experience to enhance future problem-solving has become a focal point of recent LLM research. 	closed_pre_denominator	local_benchmark_without_release_delta	—	《HippoSpark: An On-Demand Experience System for LLM Reasoning》：摘要明确“Distilling historical trajectories into reusable experience to enhance future problem-solving has become a focal point of recent LLM research. ”；据此关闭，因为数据集或局部 benchmark 没有新增跨系统 evaluation/release contract。	1e41d532f1a1e74d4424fcfa651dcd5cd62478377106058fb832ee922cab55fd
SF-2026-ARXIV-2606-29932	2606.29932	core_daily_semantic_review_required	SAGA: Scene-Aware, Goal-Evolving Agents for Long-Horizon Strategy Game Planning	Grand-strategy games such as Civilization pose a distinctive long-horizon planning problem: an agent must divide one shared resource pool among six competing domains -- technology, government, diplomacy, city development, expansion, and military -- under partial observability, with no feedback except a delayed final score. 	closed_pre_denominator	local_benchmark_without_release_delta	—	《SAGA: Scene-Aware, Goal-Evolving Agents for Long-Horizon Strategy Game Planning》：摘要明确“Grand-strategy games such as Civilization pose a distinctive long-horizon planning problem: an agent must divide one shared resource pool among six competing domains -- technology, government, diplomacy, city development, expansion, and military -- under partial observability, with no feedback except a delayed final score. ”；据此关闭，因为数据集或局部 benchmark 没有新增跨系统 evaluation/release contract。	396cc7a0e9dd6004b47b8ff78261d51866c0e97c986d3c4ac67a072cae5efcff
SF-2026-ARXIV-2606-29933	2606.29933	core_daily_semantic_review_required	Towards Physical Intuitions for Alignment Dynamics: A Case Study With Randomness Crystallization	The alignment of language models is typically studied through the lens of capability benchmarks, but the dynamics of how models change during post-training remain poorly understood. 	closed_pre_denominator	local_benchmark_without_release_delta	—	《Towards Physical Intuitions for Alignment Dynamics: A Case Study With Randomness Crystallization》：摘要明确“The alignment of language models is typically studied through the lens of capability benchmarks, but the dynamics of how models change during post-training remain poorly understood. ”；据此关闭，因为数据集或局部 benchmark 没有新增跨系统 evaluation/release contract。	ab8425a476bd71283eca7f011894e18a9c132fd5b7cd9bea9efcd5c718bec006
SF-2026-ARXIV-2606-29934	2606.29934	not_routed_by_keyword_contract	RoamFlow: Reinforcement-Aligned One-Step Action MeanFlow Policy for Image-Goal Navigation	Image-goal navigation is a key challenge in embodied robotics, where an agent must reach a target specified solely by a goal image. 	closed_pre_denominator	embodied_task_local_method	—	《RoamFlow: Reinforcement-Aligned One-Step Action MeanFlow Policy for Image-Goal Navigation》：摘要明确“Image-goal navigation is a key challenge in embodied robotics, where an agent must reach a target specified solely by a goal image. ”；据此关闭，因为贡献停留在特定机器人、传感器或动作任务，未改变通用 VLA 状态/控制所有权。	3214edce2c1d3964996191d71d3e12e1f1d5a23479a5d83a84c08f9cab0f925f
SF-2026-ARXIV-2606-29936	2606.29936	keyword_daily_semantic_review_required	OpenSPM: An Environment-Transferable Robotic Key Spatial Pose Memory and Closed-Loop High-Frequency Flow-Matching Action Generation Model	Open-environment tabletop robotic manipulation requires systems to possess semantic understanding, precise geometric pose estimation, and high-frequency action generation. 	closed_pre_denominator	embodied_task_local_method	—	《OpenSPM: An Environment-Transferable Robotic Key Spatial Pose Memory and Closed-Loop High-Frequency Flow-Matching Action Generation Model》：摘要明确“Open-environment tabletop robotic manipulation requires systems to possess semantic understanding, precise geometric pose estimation, and high-frequency action generation. ”；据此关闭，因为贡献停留在特定机器人、传感器或动作任务，未改变通用 VLA 状态/控制所有权。	8ceb579e12e0200e6dc51e0a3875c9040922c328dcf2d33fd590fca005dd40c6
SF-2026-ARXIV-2606-29937	2606.29937	not_routed_by_keyword_contract	REPAIR-Bench: A Benchmark for Robot Error Perception And Interaction Recovery	Understanding how users perceive and respond to robot failures is essential for building robust and trustworthy robot systems. 	closed_pre_denominator	domain_local_evidence	—	《REPAIR-Bench: A Benchmark for Robot Error Perception And Interaction Recovery》：摘要明确“Understanding how users perceive and respond to robot failures is essential for building robust and trustworthy robot systems. ”；据此关闭，因为证据绑定医疗或分子任务，未建立可迁移的 AI-System owner 或发布合同。	72746c4ce8ffe8767bd624fe97fb3f570133d03793a59f6cd65519e371d898cc
SF-2026-ARXIV-2606-29938	2606.29938	core_daily_semantic_review_required	LatentRevise: Learning from Zero-Hit Reasoning	Reinforcement learning with verifiable rewards (RLVR) is bottlenecked by hard prompts on which correct trajectories have low probability, so sampling misses them within a practical budget and leaves the policy update with little useful signal. 	closed_pre_denominator	local_benchmark_without_release_delta	—	《LatentRevise: Learning from Zero-Hit Reasoning》：摘要明确“Reinforcement learning with verifiable rewards (RLVR) is bottlenecked by hard prompts on which correct trajectories have low probability, so sampling misses them within a practical budget and leaves the policy update with little useful signal. ”；据此关闭，因为数据集或局部 benchmark 没有新增跨系统 evaluation/release contract。	b0a27c03d6dece6829fa0edbe441c048cfc2708d87fe99d31778d1290b2fc824
SF-2026-ARXIV-2606-29940	2606.29940	not_routed_by_keyword_contract	WARP: Whole-Body Retargeting for Learning from Offline Human Demonstrations	Direct transfer from human demonstration to learnable robot action is a crucial step towards scalable whole-body mobile manipulation. 	closed_pre_denominator	embodied_task_local_method	—	《WARP: Whole-Body Retargeting for Learning from Offline Human Demonstrations》：摘要明确“Direct transfer from human demonstration to learnable robot action is a crucial step towards scalable whole-body mobile manipulation. ”；据此关闭，因为贡献停留在特定机器人、传感器或动作任务，未改变通用 VLA 状态/控制所有权。	924eb19d896e1c60a05c1e472b6fa1dd6af44674ee8438952a5144ff14bdcfbf
SF-2026-ARXIV-2606-29941	2606.29941	not_routed_by_keyword_contract	Seeing Touch from Motion: A Unified Modality-Aware Visuo-Tactile Policy with Tactile Motion Correlation	Visuo-Tactile policies leveraging optical tactile sensors have shown great promise in contact-rich manipulation. 	closed_pre_denominator	embodied_task_local_method	—	《Seeing Touch from Motion: A Unified Modality-Aware Visuo-Tactile Policy with Tactile Motion Correlation》：摘要明确“Visuo-Tactile policies leveraging optical tactile sensors have shown great promise in contact-rich manipulation. ”；据此关闭，因为贡献停留在特定机器人、传感器或动作任务，未改变通用 VLA 状态/控制所有权。	6abd75881fd3dc72f9734a575d983cd438241cbc06b9f315045acddf2ebe7e38
SF-2026-ARXIV-2606-29942	2606.29942	not_routed_by_keyword_contract	Scene-aware Prediction of Diverse Human Movement Goals	Anticipation of human behaviours facilitates autonomous systems in proactive planning. 	closed_pre_denominator	local_benchmark_without_release_delta	—	《Scene-aware Prediction of Diverse Human Movement Goals》：摘要明确“Anticipation of human behaviours facilitates autonomous systems in proactive planning. ”；据此关闭，因为数据集或局部 benchmark 没有新增跨系统 evaluation/release contract。	141559b5ee635b7f71689ff5f87a72e61af3a8fe4cb4ce79039187fdc0d9dff5
SF-2026-ARXIV-2606-29946	2606.29946	core_daily_semantic_review_required	POEM: Partial-Order Enhanced Real-Time Sequential Modeling for Recommendation	Real-time recommendation systems suffer from the dynamic drift of user interests and varying contextual conditions. 	closed_pre_denominator	local_method_without_durable_system_delta	—	《POEM: Partial-Order Enhanced Real-Time Sequential Modeling for Recommendation》：摘要明确“Real-time recommendation systems suffer from the dynamic drift of user interests and varying contextual conditions. ”；据此关闭，因为贡献仍是局部任务、模型或领域方法，不能外推为长期 AI-System 设计结论。	38c86a62fa9f5fc1d9241b8f62974f697d8d1529525719276f366e9e8d48e899
