arxiv_id	title	status	reason	owner	score	disposition
2605.24608	Lattice theory and algebraic models for deep convolutional learning based on mathematical morphology	pre_denominator_closure	`Lattice theory and algebraic models for deep convolutional learning based on mathematical morphology`（cs.AI, cs.CV, cs.LG）：We develop a rigorous algebraic framework for deep convolutional architectures, CNNs, ResNets, and encoder--decoder networks such as UNet, grounded in lattice theory and mathematical morphology. The central tool is the Matheron--Maragos--Banon--Barrera (MMBB) universal representation theory for translation-invariant operators, which we apply systematically to every layer of a standard deep network. 独立重放后，该 family 仍只改变其领域任务、局部模型/表示、单一 benchmark 或产品封装，没有改变长期 AI-System 的 state/data/control owner、evaluation/release contract 或 fallback。若后续公开跨 workload 的系统接口、可复算 artifact 或与 Books 现有结论冲突的证据，重开该 family。			Rejected — Below Candidate Denominator
2605.24609	Catching magnetic resonance imaging outliers in artificial intelligence-supported radiotherapy workflows: unsupervised detection and localization of image anomalies using deep learning	pre_denominator_closure	`Catching magnetic resonance imaging outliers in artificial intelligence-supported radiotherapy workflows: unsupervised detection and localization of image anomalies using deep learning`（cs.AI, cs.CV, physics.med-ph）：Artificial intelligence is increasingly integrated into radiotherapy workflows, yet such pipelines remain vulnerable to out-of-distribution image data that may introduce unexpected behavior in clinical tasks. Deep learning-based anomaly detection for pelvic magnetic resonance imaging (MRI) remains largely unexplored, and transparent evaluation of its feasibility for full automation is limited. 独立重放后，该 family 仍只改变其领域任务、局部模型/表示、单一 benchmark 或产品封装，没有改变长期 AI-System 的 state/data/control owner、evaluation/release contract 或 fallback。若后续公开跨 workload 的系统接口、可复算 artifact 或与 Books 现有结论冲突的证据，重开该 family。			Rejected — Below Candidate Denominator
2605.24611	Beyond Fixed Points: Superpolynomial Capacity of Asymmetric Hopfield Networks	pre_denominator_closure	`Beyond Fixed Points: Superpolynomial Capacity of Asymmetric Hopfield Networks`（cs.LG）：Classical Hopfield networks are limited to static patterns due to symmetric weights, whereas asymmetric networks can encode temporal sequences via limit-cycle attractors. Achieving high-capacity storage of long sequences in classical synchronous asymmetric networks, however, has remained a challenge. 独立重放后，该 family 仍只改变其领域任务、局部模型/表示、单一 benchmark 或产品封装，没有改变长期 AI-System 的 state/data/control owner、evaluation/release contract 或 fallback。若后续公开跨 workload 的系统接口、可复算 artifact 或与 Books 现有结论冲突的证据，重开该 family。			Rejected — Below Candidate Denominator
2605.24613	Guarded Repair for Harm-Aware Post-hoc Replacement of LLM Mathematical Reasoning	pre_denominator_closure	`Guarded Repair for Harm-Aware Post-hoc Replacement of LLM Mathematical Reasoning`（cs.AI, cs.CL, cs.SE）：Post-hoc repair of LLM mathematical reasoning introduces an asymmetric risk: fixing an incorrect reasoning trace is useful, but replacing a trace that was already correct can be harmful. We study this problem under a selective replacement setting, where a system must decide whether a repaired candidate is safer than preserving the original cached trace. 独立重放后，该 family 仍只改变其领域任务、局部模型/表示、单一 benchmark 或产品封装，没有改变长期 AI-System 的 state/data/control owner、evaluation/release contract 或 fallback。若后续公开跨 workload 的系统接口、可复算 artifact 或与 Books 现有结论冲突的证据，重开该 family。			Rejected — Below Candidate Denominator
2605.24614	Measuring the Depth of LLM Unlearning via Activation Patching	retained	To address these limitations, we propose the Unlearning Depth Score (UDS), a metric that quantifies the mechanistic depth of unlearning via activation patching.	PLATFORM-EVALUATION-SYSTEM	8	No Change — Existing Coverage
2605.24618	FC-TTS: Style and Timbre Control in Zero-Shot Text-to-Speech with Disentangled Speech Representations	pre_denominator_closure	`FC-TTS: Style and Timbre Control in Zero-Shot Text-to-Speech with Disentangled Speech Representations`（eess.AS）：Recent advances in zero-shot text-to-speech (TTS) have enabled accurate imitation of reference speech in terms of both speaking style and speaker timbre. However, achieving disentangled control over these aspects from separate references remains a challenging task. 独立重放后，该 family 仍只改变其领域任务、局部模型/表示、单一 benchmark 或产品封装，没有改变长期 AI-System 的 state/data/control owner、evaluation/release contract 或 fallback。若后续公开跨 workload 的系统接口、可复算 artifact 或与 Books 现有结论冲突的证据，重开该 family。			Rejected — Below Candidate Denominator
2605.24619	Synthesizing Inductive Invariants for Distributed Protocols via IC3 and Large Language Models	retained	We present IC3Syn, a neuro-symbolic framework that synthesizes inductive invariants by executing an IC3-style process over TLA+ states with the assistance of Large Language Models (LLMs).	AGENT-PLATFORM	8	No Change — Existing Coverage
2605.24621	Phase-Aware Wavelet-Based-Scattering Encoder-Decoder for Dense Predictions	pre_denominator_closure	`Phase-Aware Wavelet-Based-Scattering Encoder-Decoder for Dense Predictions`（cs.AI, cs.CV, cs.LG）：Scattering transforms achieve Lipschitz stability and translation invariance, but dense prediction tasks require preserving spatial structure lost in global averaging. We propose Phase-Aware Scattering Encoder-Decoder, which restores this information by explicitly preserving phase in skip connections. 独立重放后，该 family 仍只改变其领域任务、局部模型/表示、单一 benchmark 或产品封装，没有改变长期 AI-System 的 state/data/control owner、evaluation/release contract 或 fallback。若后续公开跨 workload 的系统接口、可复算 artifact 或与 Books 现有结论冲突的证据，重开该 family。			Rejected — Below Candidate Denominator
2605.24622	PoseRefer: Pathway-Local Parameters for Semantically Grounded Reference Resolution	pre_denominator_closure	`PoseRefer: Pathway-Local Parameters for Semantically Grounded Reference Resolution`（cs.CV, cs.RO）：A robot resolving ``put the cup on that one'' must fuse gesture, language, and scene geometry, yet 3D grounding benchmarks only partially capture this regime: descriptions are written post-hoc, gestures are templated, or pointing is staged for the camera. MM-Conv captures natural co-speech gesture from dyadic VR interaction alongside full-body motion capture and 3D scene graphs. 独立重放后，该 family 仍只改变其领域任务、局部模型/表示、单一 benchmark 或产品封装，没有改变长期 AI-System 的 state/data/control owner、evaluation/release contract 或 fallback。若后续公开跨 workload 的系统接口、可复算 artifact 或与 Books 现有结论冲突的证据，重开该 family。			Rejected — Below Candidate Denominator
2605.24624	Vision-Language Binding in In-Context Image Generation	pre_denominator_closure	`Vision-Language Binding in In-Context Image Generation`（cs.CV）：In-context image generation models such as FLUX.2 take a text prompt and an optional reference image as visual conditioning for the output. Internally, all three inputs -- text, reference image, and the noise tokens -- are concatenated and processed through a single attention stream, where all tokens can attend to one another. 独立重放后，该 family 仍只改变其领域任务、局部模型/表示、单一 benchmark 或产品封装，没有改变长期 AI-System 的 state/data/control owner、evaluation/release contract 或 fallback。若后续公开跨 workload 的系统接口、可复算 artifact 或与 Books 现有结论冲突的证据，重开该 family。			Rejected — Below Candidate Denominator
