arxiv_id	identity	published_v1_utc	primary_category	route	decision	title	closure_reason	false_negative_audit
2505.00526	2505.00526v4	2025-05-01T13:51:01Z	econ.EM	core_daily_semantic_review_required	pre_denominator_closure	Pre-Training Estimators for Structural Models: Application to Consumer Search	局部 benchmark/dataset：未改变长期 evaluation contract，或证据只覆盖单任务/单领域；abstract evidence: We develop pre-trained estimators for structural econometric models.	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.00527	2505.00527v2	2025-05-01T13:52:19Z	cs.RO	keyword_filtered	pre_denominator_closure	DeCo: Task Decomposition and Skill Composition for Zero-Shot Generalization in Long-Horizon 3D Manipulation	局部 benchmark/dataset：未改变长期 evaluation contract，或证据只覆盖单任务/单领域；abstract evidence: Generalizing language-conditioned multi-task imitation learning (IL) models to novel long-horizon 3D manipulation tasks is challenging.	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.00530	2505.00530v1	2025-05-01T13:57:20Z	cs.LG	core_daily_semantic_review_required	pre_denominator_closure	Leveraging Partial SMILES Validation Scheme for Enhanced Drug Design in Reinforcement Learning Frameworks	垂直领域应用：方法或数据集只服务具体领域，未改变通用 AI System 的 state/data/control ownership；abstract evidence: SMILES-based molecule generation has emerged as a powerful approach in drug discovery.	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.00533	2505.00533v2	2025-05-01T13:59:13Z	cs.LG	core_daily_semantic_review_required	pre_denominator_closure	Test-time Correlation Alignment	局部 benchmark/dataset：未改变长期 evaluation contract，或证据只覆盖单任务/单领域；abstract evidence: Deep neural networks often degrade under distribution shifts.	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.00534	2505.00534v1	2025-05-01T14:00:25Z	cs.CV	keyword_filtered	pre_denominator_closure	A Robust Deep Networks based Multi-Object MultiCamera Tracking System for City Scale Traffic	垂直领域应用：方法或数据集只服务具体领域，未改变通用 AI System 的 state/data/control ownership；abstract evidence: Vision sensors are becoming more important in Intelligent Transportation Systems (ITS) for traffic monitoring, management, and optimization as the number of network cameras continues to rise.	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.00540	2505.00540v1	2025-05-01T14:05:46Z	cs.MA	core_daily_semantic_review_required	pre_denominator_closure	Emergence of Roles in Robotic Teams with Model Sharing and Limited Communication	局部算法增量：未形成跨模型/运行时/平台的长期设计判断变化；abstract evidence: We present a reinforcement learning strategy for use in multi-agent foraging systems in which the learning is centralised to a single agent and its model is periodically disseminated among the population of non-learning 	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.00541	2505.00541v2	2025-05-01T14:05:55Z	cs.LG	core_daily_semantic_review_required	pre_denominator_closure	KnowEEG: Explainable Knowledge Driven EEG Classification	垂直领域应用：方法或数据集只服务具体领域，未改变通用 AI System 的 state/data/control ownership；abstract evidence: Electroencephalography (EEG) is a method of recording brain activity that shows significant promise in applications ranging from disease classification to emotion detection and brain-computer interfaces.	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.03792	2505.03792v2	2025-05-01T14:17:53Z	cs.LG	core_daily_semantic_review_required	pre_denominator_closure	Towards Efficient Online Tuning of VLM Agents via Counterfactual Soft Reinforcement Learning	局部算法增量：未形成跨模型/运行时/平台的长期设计判断变化；abstract evidence: Online fine-tuning vision-language model (VLM) agents with reinforcement learning (RL) has shown promise for equipping agents with multi-step, goal-oriented capabilities in dynamic environments.	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.00546	2505.00546v2	2025-05-01T14:20:48Z	cs.LG	core_daily_semantic_review_required	pre_denominator_closure	Directly Forecasting Belief for Reinforcement Learning with Delays	局部 benchmark/dataset：未改变长期 evaluation contract，或证据只覆盖单任务/单领域；abstract evidence: Reinforcement learning (RL) with delays is challenging as sensory perceptions lag behind the actual events: the RL agent needs to estimate the real state of its environment based on past observations.	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.00547	2505.00547v1	2025-05-01T14:23:55Z	cs.SE	keyword_filtered	pre_denominator_closure	From Requirements to Test Cases: An NLP-Based Approach for High-Performance ECU Test Case Automation	局部 benchmark/dataset：未改变长期 evaluation contract，或证据只覆盖单任务/单领域；abstract evidence: Automating test case specification generation is vital for improving the efficiency and accuracy of software testing, particularly in complex systems like high-performance Electronic Control Units (ECUs).	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.00550	2505.00550v1	2025-05-01T14:27:47Z	cs.SD	keyword_filtered	pre_denominator_closure	Bridging Cultural and Digital Divides: A Low-Latency JackTrip Framework for Equitable Music Education in the Global South	垂直领域应用：方法或数据集只服务具体领域，未改变通用 AI System 的 state/data/control ownership；abstract evidence: The rapid expansion of digital technologies has transformed educational landscapes worldwide, yet significant infrastructural and cultural challenges persist in the Global South.	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.00551	2505.00551v3	2025-05-01T14:28:35Z	cs.CL	core_daily_semantic_review_required	pre_denominator_closure	100 Days After DeepSeek-R1: A Survey on Replication Studies and More Directions for Reasoning Language Models	secondary synthesis：可用于发现或术语校准，但没有形成可核验的新机制或系统 contract；abstract evidence: The recent development of reasoning language models (RLMs) represents a novel evolution in large language models.	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.00552	2505.00552v1	2025-05-01T14:28:44Z	cs.IR	core_daily_semantic_review_required	pre_denominator_closure	Graph Spectral Filtering with Chebyshev Interpolation for Recommendation	垂直领域应用：方法或数据集只服务具体领域，未改变通用 AI System 的 state/data/control ownership；abstract evidence: Graph convolutional networks have recently gained prominence in collaborative filtering (CF) for recommendations.	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.00554	2505.00554v5	2025-05-01T14:29:32Z	cs.CR	keyword_filtered	pre_denominator_closure	Protocols for Univariate Sumcheck	AI 相关但未达分母门槛：title+abstract 未显示长期机制、系统 reach 或 Books 既有结论修正；abstract evidence: Three candidate approaches for univariate sumcheck over roots of unity are presented.	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.00555	2505.00555v1	2025-05-01T14:30:34Z	stat.AP	core_daily_semantic_review_required	pre_denominator_closure	On the Mechanistic Interpretability of Neural Networks for Causality in Bio-statistics	AI 相关但未达分母门槛：title+abstract 未显示长期机制、系统 reach 或 Books 既有结论修正；abstract evidence: Interpretable insights from predictive models remain critical in bio-statistics, particularly when assessing causality, where classical statistical and machine learning methods often provide inherent clarity.	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.00557	2505.00557v1	2025-05-01T14:33:47Z	cs.CL	core_daily_semantic_review_required	pre_denominator_closure	Triggering Hallucinations in LLMs: A Quantitative Study of Prompt-Induced Hallucination in Large Language Models	AI 相关但未达分母门槛：title+abstract 未显示长期机制、系统 reach 或 Books 既有结论修正；abstract evidence: Hallucinations in large language models (LLMs) present a growing challenge across real-world applications, from healthcare to law, where factual reliability is essential.	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
