arxiv_id	title	categories	screening_status	screening_reason	owner_node
2605.25678	PAC Learning with Bandit Feedback: Sharp Sample Complexity in the Realizable Setting	cs.DS,cs.LG,math.ST,stat.ML	pre_denominator_closure	`PAC Learning with Bandit Feedback: Sharp Sample Complexity in the Realizable Setting` (cs.DS,cs.LG,math.ST,stat.ML) reports: We study the problem of multiclass PAC learning with bandit feedback in the realizable setting.; however, the local objective or model-quality improvement does not change optimizer/checkpoint ownership, distributed runtime, precision contract, or a stable training design judgment.	
2605.25680	Simulating Human Memory with Language Models	cs.AI,cs.CL	pre_denominator_closure	`Simulating Human Memory with Language Models` (cs.AI,cs.CL) reports: We then show that better prompting strategies and the use of a compactor can cause language models to forget content in a more human-like way.; however, the evaluation remains task/domain specific and does not change the repository's reusable evaluator identity, release gate, or evidence lifecycle.	
2605.25681	Don't Retrain, Just Reuse: Recovering Dual-Target Molecules from Single-Target Diffusion Models	cs.AI,cs.LG	pre_denominator_closure	`Don't Retrain, Just Reuse: Recovering Dual-Target Molecules from Single-Target Diffusion Models` (cs.AI,cs.LG) reports: Existing dual-target generative methods typically introduce dual-target capability by either retraining the generator or intervening in the diffusion process during sampling.; however, the contribution is a domain-specific model, dataset, or clinical evaluation and does not alter a reusable AI-System state, control, deployment, or evidence contract.	
2605.25682	Profiling-Driven Adaptive Distributed Transformer Inference on Embedded Edge Deployment	cs.AI,cs.DC	retained_pending_exact_v1_review	`Profiling-Driven Adaptive Distributed Transformer Inference on Embedded Edge Deployment`: We present a hardware prototype study on NVIDIA Jetson Orin Nano devices connected over WiFi. This changes or tests a durable AI-System mechanism or system/evidence ownership boundary; retain for exact-v1 review.	INFER-SCHEDULING
2605.25685	HumanFlow -- Diffusion-Driven MAV Navigation Among Humans via Tightly-Coupled Motion Tracking, Forecasting, and Control	cs.RO	pre_denominator_closure	`HumanFlow -- Diffusion-Driven MAV Navigation Among Humans via Tightly-Coupled Motion Tracking, Forecasting, and Control` (cs.RO) reports: We introduce HumanFlow, a latent diffusion model that unifies human motion tracking and forecasting, conditioned on the 3D scene context.; however, the model-local quality or representation gain does not change the long-term multimodal state identity, generation factorization, serving, or physical-control boundary.	
2605.25686	Testing the Deliteralization Hypothesis in Human and Machine Translation	cs.CL	pre_denominator_closure	`Testing the Deliteralization Hypothesis in Human and Machine Translation` (cs.CL) reports: The recent shift from dedicated NMT systems to general-purpose LLMs has reshaped machine translation, with LLMs reported to produce more fluent, less literal output than their predecessors.; however, the evaluation remains task/domain specific and does not change the repository's reusable evaluator identity, release gate, or evidence lifecycle.	
2605.25690	GCIB: Graph Contrastive Information Bottleneck for Multi-Behavior Recommendation	cs.IR	pre_denominator_closure	`GCIB: Graph Contrastive Information Bottleneck for Multi-Behavior Recommendation` (cs.IR) reports: In this paper, we introduce GCIB (Graph Contrastive Information Bottleneck), a novel framework that denoises auxiliary behavior information and enriches target behavior representations at both the structural and feature levels.; however, the agent method changes task behavior but does not establish a durable information/action/workflow-state ownership or commit/recovery contract.	
2605.25692	Homomorphic Quantum Error Correction	cs.CR,cs.IT,quant-ph	pre_denominator_closure	`Homomorphic Quantum Error Correction` (cs.CR,cs.IT,quant-ph) reports: We present two routes around this obstruction.; however, the agent method changes task behavior but does not establish a durable information/action/workflow-state ownership or commit/recovery contract.	
2605.25693	From Facts to Insights: A Persona-Driven Dual Memory Framework and Dataset for Role-Playing Agents	cs.CL,cs.DB,cs.MA	pre_denominator_closure	`From Facts to Insights: A Persona-Driven Dual Memory Framework and Dataset for Role-Playing Agents` (cs.CL,cs.DB,cs.MA) reports: To bridge this gap, we introduce RoleMemo, a dataset featuring four reasoning tasks where the factual fragments must be interpreted through the persona to reach the correct answer.; however, the evaluation remains task/domain specific and does not change the repository's reusable evaluator identity, release gate, or evidence lifecycle.	
2605.25696	Evaluating passing decision-making in professional football: An enhanced MPNN approach to Receiver Selection	cs.LG	pre_denominator_closure	`Evaluating passing decision-making in professional football: An enhanced MPNN approach to Receiver Selection` (cs.LG) reports: Our model further offers quantification of each option's likelihood, threat, and creativity, enabling performance analysts to evaluate over 1,000 passes in seconds.; however, the result is domain- or model-local and does not change a durable AI-System mechanism, state/data/control owner, evaluation contract, or design boundary.	
2605.25698	How Should LLMs Consume High-Quality Data? Optimal Data Scheduling via Quality-Aware Functional Scaling Laws	cs.AI,cs.LG	retained_pending_exact_v1_review	`How Should LLMs Consume High-Quality Data? Optimal Data Scheduling via Quality-Aware Functional Scaling Laws`: Motivated by the theoretical structure, we propose Drop-Stable-Rampup for LLM midtraining: drop the batch size at the quality transition, keep it low to accumulate signal, then ramp up to suppress noise. This changes or tests a durable AI-System mechanism or system/evidence ownership boundary; retain for exact-v1 review.	TRAIN-DATA
2605.25701	Neural Router: Semantic Content Matching for Agentic AI	cs.CL,cs.DC,cs.IR,cs.NI	pre_denominator_closure	`Neural Router: Semantic Content Matching for Agentic AI` (cs.CL,cs.DC,cs.IR,cs.NI) reports: Large language models (LLMs) can serve as the semantic-matching engine of a content-based publish/subscribe broker for agentic AI across the edge-cloud computing continuum, bridging the vocabulary and modality gaps that defeat keyword and embedding filters.; however, the evaluation remains task/domain specific and does not change the repository's reusable evaluator identity, release gate, or evidence lifecycle.	
2605.25704	PowLU: An Activation Function for Stable Pre-Training of LLMs	cs.CL,cs.LG	retained_pending_exact_v1_review	`PowLU: An Activation Function for Stable Pre-Training of LLMs`: In contemporary large language models (LLMs), the swish-gated linear unit (SwiGLU) activation function is widely adopted to regulate the information flow and introduce non-linearity. This changes or tests a durable AI-System mechanism or system/evidence ownership boundary; retain for exact-v1 review.	TRAIN-PRETRAINING
2605.25706	Towards Open-World Referring Expression Comprehension: A Benchmark with Training-free Multi-task Consistency Checker	cs.CV	pre_denominator_closure	`Towards Open-World Referring Expression Comprehension: A Benchmark with Training-free Multi-task Consistency Checker` (cs.CV) reports: To fill this gap, we introduce OpenRef, a new benchmark for REC in complex visual and linguistic scenarios.; however, the evaluation remains task/domain specific and does not change the repository's reusable evaluator identity, release gate, or evidence lifecycle.	
2605.25707	AgentHijack: Benchmarking Computer Use Agent Robustness to Common Environment Corruptions	cs.AI	retained_pending_exact_v1_review	`AgentHijack: Benchmarking Computer Use Agent Robustness to Common Environment Corruptions`: We introduce AgentHijack, a benchmark designed to evaluate the robustness of computer-use agents under common corruptions, where the uncertainties in dynamic environment disrupt the execution flow without direct adversarial intent. This changes or tests a durable AI-System mechanism or system/evidence ownership boundary; retain for exact-v1 review.	PLATFORM-EVALUATION-SYSTEM
