source_family_id	arxiv_id	screening_route	title	decision	owner	reason	title_abstract_sha256
SF-2026-ARXIV-2606-27960	2606.27960	core_daily_semantic_review_required	Reasoning Beyond Prediction: From Data-Driven to Causal Software Engineering	closure	—	《Reasoning Beyond Prediction: From Data-Driven to Causal Software Engineering》的摘要问题为：Software engineering is an intellectually demanding, creative discipline that juggles a web of interdependent tasks to design, build, and assure the quality of increasingly complex systems.  本 family 的边界判断：方法改进停留在局部模型、任务或数据集，未改变长期 AI-System 机制、所有权、平台合同或既有 Books 判断。	ab5fc6c6459a3363cf14f60b42d8ea459fa8f29f1100b511b3d082799c0ace61
SF-2026-ARXIV-2606-27961	2606.27961	not_routed_by_keyword_contract	Transversal Difference Numbers in Finite Abelian Quotients	closure	—	《Transversal Difference Numbers in Finite Abelian Quotients》的摘要问题为：Given \(H\leq G\) finite abelian groups, a transversal \(T\subseteq G\) for \(G/H\) has fixed size \(|G/H|\), but its ambient difference support \(D(T)=T-T\) can vary with the embedding of \(H\) in \(G\).  本 family 的边界判断：route-negative 复核确认主题属于非 AI-System 的控制、网络、数学或领域工程，不能因分类相邻而扩池。	c62cd3e5facb0736871dae90954867a39ab81e4ec7d26568908b788f31ee333f
SF-2026-ARXIV-2606-27962	2606.27962	not_routed_by_keyword_contract	Building a Scalable, Reproducible, Evaluatable, and Closed-Loop Simulation Environment Foundation for Embodied Intelligence	retain	PLATFORM-FOUNDATIONS	把 embodied simulation 的 environment、trajectory、evaluation、data 与 elastic cloud scheduling 统一成闭环平台。	e87768a9b57e96dd4f47a7d51a53f3e7b473e615e55f710a31970095c9e541c8
SF-2026-ARXIV-2606-27964	2606.27964	keyword_daily_semantic_review_required	Directing the World: Fast Autoregressive Video Generation with Compositional Human-Camera Control	closure	—	《Directing the World: Fast Autoregressive Video Generation with Compositional Human-Camera Control》的摘要问题为：Building interactive world models requires generating realistic videos while maintaining controllable dynamics over long horizons.  本 family 的边界判断：报告的是单任务表示、预测或生成质量变化，未建立可跨系统复用的 ownership 或 evaluation-release contract。	4409f7b5f8486e4610eb7e358d225bae1ca02d20142ae3285a4ee035fac69d04
SF-2026-ARXIV-2606-27965	2606.27965	not_routed_by_keyword_contract	Grammar-Guided Hierarchical Parsing for Long-form Audio Activity Recognition	closure	—	《Grammar-Guided Hierarchical Parsing for Long-form Audio Activity Recognition》的摘要问题为：Long-form audio exhibits an inherent hierarchy: fine-grained events form sub-activities, which in turn constitute higher-level activities.  本 family 的边界判断：报告的是单任务表示、预测或生成质量变化，未建立可跨系统复用的 ownership 或 evaluation-release contract。	68a52c279ecf1ed4f0a222118c85b441e2a1748b87f3e4aca5ba1ba79983f961
SF-2026-ARXIV-2606-27966	2606.27966	not_routed_by_keyword_contract	Decoys Cannot Go Everywhere: Mapping the Deception Surface in MITRE ATT&amp;CK	closure	—	《Decoys Cannot Go Everywhere: Mapping the Deception Surface in MITRE ATT&amp;CK》的摘要问题为：Cyber deception research often assumes that a decoy can be placed wherever there is attacker behavior.  本 family 的边界判断：route-negative 复核确认主题属于非 AI-System 的控制、网络、数学或领域工程，不能因分类相邻而扩池。	94d3885022df96094b8e2ec64661d0d36bf45d2649ee0037f1cdf97b52d18209
SF-2026-ARXIV-2606-27967	2606.27967	core_daily_semantic_review_required	RelBall: Relation Ball with Quaternion Rotation for Knowledge Graph Completion	closure	—	《RelBall: Relation Ball with Quaternion Rotation for Knowledge Graph Completion》的摘要问题为：Real-world knowledge graphs are often incomplete, lacking many valid facts.  本 family 的边界判断：方法改进停留在局部模型、任务或数据集，未改变长期 AI-System 机制、所有权、平台合同或既有 Books 判断。	3c46041dbbe462c6ef22c4e5fdee89015267e07944703c38abe552ce500edf9a
SF-2026-ARXIV-2606-27973	2606.27973	core_daily_semantic_review_required	From Black-Box to Clinical Insight: A Multi-Stage Explainable Framework for Speech-Based Cognitive Impairment Detection	closure	—	《From Black-Box to Clinical Insight: A Multi-Stage Explainable Framework for Speech-Based Cognitive Impairment Detection》的摘要问题为：Speech-based cognitive impairment detection offers a noninvasive, accessible alternative to costly biomarker assays, yet transformer-based models remain clinically uninterpretable.  本 family 的边界判断：贡献与证据绑定于医疗、生物或行业任务，未改变通用 AI-System state/data/control 或 release contract。	c16ab29fb5b9501e7ace0bf066d58130968bb9b5f5797a934b04e856e83241f5
SF-2026-ARXIV-2606-27974	2606.27974	core_daily_semantic_review_required	ProMSA:Progressive Multimodal Search Agents for Knowledge-Based Visual Question Answering	closure	—	《ProMSA:Progressive Multimodal Search Agents for Knowledge-Based Visual Question Answering》的摘要问题为：Knowledge-based Visual Question Answering (KB-VQA) requires models to combine image understanding with external knowledge.  本 family 的边界判断：方法改进停留在局部模型、任务或数据集，未改变长期 AI-System 机制、所有权、平台合同或既有 Books 判断。	ed306578ccdbfae6454048b89cc5314afc0db0b2b38ad2f295db6d4c027ec4bf
SF-2026-ARXIV-2606-27976	2606.27976	core_daily_semantic_review_required	SHARD: cell-keyed residual splitting for alignment-resistant private dense retrieval	retain	AGENT-RAG	把 private dense retrieval 的 routing prefix、cell-local residual key、CKKS rerank 与 linkage risk 分开声明。	b0ae7eddb5a551c1ff2e1336cc1852fdc60a5029f06824906394ae3c433dcfb3
SF-2026-ARXIV-2606-27978	2606.27978	core_daily_semantic_review_required	Parallel Rollout Approximation for Pixel-Space Autoregressive Image Generation	closure	—	《Parallel Rollout Approximation for Pixel-Space Autoregressive Image Generation》的摘要问题为：Pixel-space continuous-token autoregressive (AR) generation directly models images as sequences of raw pixel patches, avoiding discrete tokenization or a separately pretrained tokenizer.  本 family 的边界判断：报告的是单任务表示、预测或生成质量变化，未建立可跨系统复用的 ownership 或 evaluation-release contract。	3b19650800307d34b586d7b3ddb629d16e0f87da3671fbf69b7995fee9986d5b
SF-2026-ARXIV-2606-27979	2606.27979	core_daily_semantic_review_required	DiStash: A Disaggregated Multi-Stash Transactional Key-Value Store	closure	—	《DiStash: A Disaggregated Multi-Stash Transactional Key-Value Store》的摘要问题为：A stash is a storage medium such as Dynamic Random Access Memory (DRAM), Solid State Disk (SSD), Hard Disk Drive (HDD), or Non-Volatile Memory (NVM).  本 family 的边界判断：方法改进停留在局部模型、任务或数据集，未改变长期 AI-System 机制、所有权、平台合同或既有 Books 判断。	45f76f2753147479bf220d35e7044fe97be7d618901227a6892174a42f343f99
SF-2026-ARXIV-2606-27980	2606.27980	core_daily_semantic_review_required	Listwise Explanation of Embedding-Based Rankings via Semantic Chunk Grouping	closure	—	《Listwise Explanation of Embedding-Based Rankings via Semantic Chunk Grouping》的摘要问题为：Dense embedding rankers score documents through contextual sentence- and passage-level representations.  本 family 的边界判断：方法改进停留在局部模型、任务或数据集，未改变长期 AI-System 机制、所有权、平台合同或既有 Books 判断。	ce1ba32a1fc193e070e8956481c3fbb30529c28df556cb6eafb0f70a3d0435d7
SF-2026-ARXIV-2606-27981	2606.27981	core_daily_semantic_review_required	ToxiREX: A Dataset on Toxic REasoning in ConteXt	closure	—	《ToxiREX: A Dataset on Toxic REasoning in ConteXt》的摘要问题为：We introduce a new, contextual, multilingual dataset called ToxiREX: Toxic REasoning in ConteXt.  本 family 的边界判断：benchmark/dataset 只报告局部能力或数据集结果，没有改变可复算的系统 evaluation/release 判断。	8a8848502032411ea1c3a8af52d8e169c87b271b59574590365f05e3c6c3eadd
SF-2026-ARXIV-2606-27984	2606.27984	core_daily_semantic_review_required	Dual-Learning based Penalized Multi-Align Clustering for Multi-View Incomplete and Disorderly Data	closure	—	《Dual-Learning based Penalized Multi-Align Clustering for Multi-View Incomplete and Disorderly Data》的摘要问题为：Multimodal feature fusion can effectively capture complex patterns in real-world data by integrating complementary information from different modalities.  本 family 的边界判断：方法改进停留在局部模型、任务或数据集，未改变长期 AI-System 机制、所有权、平台合同或既有 Books 判断。	fb7488011b0407c467d6c63811ed5dcb6ebe78884d8da863e6cc6023d8a2e781
SF-2026-ARXIV-2606-27988	2606.27988	not_routed_by_keyword_contract	Latent Visual Diffusion Reasoning with Monte Carlo Tree Search	closure	—	《Latent Visual Diffusion Reasoning with Monte Carlo Tree Search》的摘要问题为：Analyzing fine-grained skill activities (e.g., sports, surgery) requires not only recognizing visual patterns but also performing step-by-step visual reasoning that leads to the final judgment.  本 family 的边界判断：route-negative 复核确认主题属于非 AI-System 的控制、网络、数学或领域工程，不能因分类相邻而扩池。	1eb0c320fe34672a215e97dd928360495776f3e67664687e1df112d64219c335
SF-2026-ARXIV-2606-27990	2606.27990	keyword_daily_semantic_review_required	AdvancedShelLM: A Stateful Multi-Agent LLM Honeypot for SSH Deception	closure	—	《AdvancedShelLM: A Stateful Multi-Agent LLM Honeypot for SSH Deception》的摘要问题为：LLM-based SSH honeypots can generate believable interactions, but evaluations indicate they remain somewhat identifiable to determined attackers, indicating the need for a better scaffolding.  本 family 的边界判断：方法改进停留在局部模型、任务或数据集，未改变长期 AI-System 机制、所有权、平台合同或既有 Books 判断。	7d472c823b8305c46ada5f8b7491a72c0253d9d7210a714b3a44a6a82175588f
SF-2026-ARXIV-2606-27994	2606.27994	not_routed_by_keyword_contract	Verifiable and Collusion-Resistant Multi-Party Quantum Private Set Operations	closure	—	《Verifiable and Collusion-Resistant Multi-Party Quantum Private Set Operations》的摘要问题为：Threshold private set intersection (TPSI) allows parties to reveal their intersection only when its cardinality reaches a prescribed threshold.  本 family 的边界判断：route-negative 复核确认主题属于非 AI-System 的控制、网络、数学或领域工程，不能因分类相邻而扩池。	8f3cb18bfbe5937a16c16f051d9b5be21890e46e326f821bf84caf9679c93e17
SF-2026-ARXIV-2606-27996	2606.27996	not_routed_by_keyword_contract	Quantum Multi-Party Threshold Private Set Intersection with Explicit Cardinality Testing	closure	—	《Quantum Multi-Party Threshold Private Set Intersection with Explicit Cardinality Testing》的摘要问题为：Threshold private set intersection (TPSI) allows parties to reveal their intersection only when its cardinality reaches a prescribed threshold.  本 family 的边界判断：route-negative 复核确认主题属于非 AI-System 的控制、网络、数学或领域工程，不能因分类相邻而扩池。	8c8dfe7df39d52fe5371594a970ffc8ef5b26d5fba56003758391b2ff789c150
