arxiv_id	source_family_id	title	status	reason	review_status	access_status	owner	disposition
2605.29336	SF-2026-ARXIV-2605-29336	Enhancing Factuality through Consensus and Consistency in Summarization Using Minimum Bayes Risk Decoding	pre_denominator_closure	Enhancing Factuality through Consensus and Consistency in Summarization Using Minimum Bayes Risk Decoding 的具体问题/方法是：To address this limitation, we propose ConSUM that reranks candidate summaries by considering two factors: consistency to the source document and consensus among the other candidates.；摘要声称/验证：Our code is available at https://github.com/naist-nlp/ConSUM .。排除边界：该工作主要增加任务切片或测量结果，未改变 evaluator identity、可复算证据对象或 release gate，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.29339	SF-2026-ARXIV-2605-29339	DMC-CF: Dynamic Multimodal CounterFactual QA benchmark for Causal Reasoning	pre_denominator_closure	DMC-CF: Dynamic Multimodal CounterFactual QA benchmark for Causal Reasoning 的具体问题/方法是：Furthermore, to mitigate issues such as data contamination in traditional static evaluation, we represent causal events using causal graphs and propose the Dynamic Graph Intervention (DGI) framework to build the dynamic evaluation benchmark DMC-CF-Dynamic from DMC-CF-Static.；摘要声称/验证：Furthermore, to mitigate issues such as data contamination in traditional static evaluation, we represent causal events using causal graphs and propose the Dynamic Graph Intervention (DGI) framework to build the dynamic evaluation benchmark DMC-CF-Dynamic from DMC-CF-Static.。排除边界：该工作主要增加任务切片或测量结果，未改变 evaluator identity、可复算证据对象或 release gate，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.29340	SF-2026-ARXIV-2605-29340	A Study on Question-Answer Dataset for LLM Safety Evaluation with a Focus on Illegal Activities	pre_denominator_closure	A Study on Question-Answer Dataset for LLM Safety Evaluation with a Focus on Illegal Activities 的具体问题/方法是：Specifically, on the basis of manual analysis of AnswerCarefully, we introduce several additional information, methods for creating question-answer examples, and a rubric for evaluating LLM-generated responses.；摘要声称/验证：In this paper, we discuss question-answer dataset for LLM safety evaluation, with a focus on illegal activities.。排除边界：该工作主要增加任务切片或测量结果，未改变 evaluator identity、可复算证据对象或 release gate，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.29341	SF-2026-ARXIV-2605-29341	WorldMemArena: Evaluating Multimodal Agent Memory Through Action-World Interaction	retained	WorldMemArena: Evaluating Multimodal Agent Memory Through Action-World Interaction：Ch77 已覆盖 write、maintenance、retrieval、use/evaluation 及 intervention matrix；四阶段 benchmark 不改变 owner。 exact-v1 Review 保留，Books disposition 收敛为 `No Change — Existing Coverage`。	deep_complete	accessible	AGENT-MEMORY	No Change — Existing Coverage
2605.29343	SF-2026-ARXIV-2605-29343	Draft-OPD: On-Policy Distillation for Speculative Draft Models	retained	Draft-OPD: On-Policy Distillation for Speculative Draft Models 的 exact-v1 问题/机制为：A common way to build draft models, like EAGLE3 or DFlash is supervised fine-tuning (SFT) on target-generated trajectories.。它改变 `TRAIN-SFT` 的长期状态、控制、执行或证据合同；摘要结果“Experiments show that Draft-OPD achieves over $5\times$ lossless acceleration for thinking models across diverse tasks, improving over EAGLE-3 and DFlash by 23\% and 13\%.”仅作为全文审计入口。	deep_complete	accessible	TRAIN-SFT	No Change — Existing Coverage
2605.29346	SF-2026-ARXIV-2605-29346	Understanding and Reducing Metadata-Driven Host Overheads in Sampling-Based GNN Training	pre_denominator_closure	Understanding and Reducing Metadata-Driven Host Overheads in Sampling-Based GNN Training 的具体问题/方法是：We present ZEROGNN, a system that removes the host from the metadata-driven control loop and enables fully GPU-resident execution under dynamic behavior.；摘要声称/验证：Experiments on sampling-based GNN workloads show that ZEROGNN achieves up to 5.28 x end-to-end speedup, near 100% GPU execution fraction, and memory efficiency comparable to ideal metadata-informed allocation, while enabling strong multi-GPU scaling by eliminating host-side bottlenecks.。排除边界：该方案停留在 Agent 局部能力，未建立新的 authority、durable state、side-effect commit 或 rollback contract，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.29350	SF-2026-ARXIV-2605-29350	ConMoE: Expert-Pool Consolidation via Prototype Reassignment for MoE Compression	retained	ConMoE: Expert-Pool Consolidation via Prototype Reassignment for MoE Compression 的 exact-v1 问题/机制为：We formulate post-training MoE compression as expert-pool consolidation: retaining a smaller set of pretrained experts as reusable prototypes and deterministically remapping each original expert reference to one selected prototype.。它改变 `MODEL-MOE` 的长期状态、控制、执行或证据合同；摘要结果“Experiments on three pretrained MoE language models show that ConMoE matches or outperforms strong pruning and merging baselines in several settings, achieving the best average score on deepseek-moe-16b-base at both 25% and 50% routed-expert reduction, while remaining competitive on Qwen3-30B-A3B and OLMoE-1B-7B-0125.”仅作为全文审计入口。	deep_complete	accessible	MODEL-MOE	No Change — Existing Coverage
2605.29351	SF-2026-ARXIV-2605-29351	Attention as In-Context Empirical Bayes: A Two-Stage View via Particle Dynamics	pre_denominator_closure	Attention as In-Context Empirical Bayes: A Two-Stage View via Particle Dynamics 的具体问题/方法是：We study minimal attention-only transformers under all-token corruption and show they admit a two-stage empirical Bayes interpretation.；摘要声称/验证：We study minimal attention-only transformers under all-token corruption and show they admit a two-stage empirical Bayes interpretation.。排除边界：该增量属于表示或生成质量局部改进，未改变 modality identity、生成提交或物理反馈闭环，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.29353	SF-2026-ARXIV-2605-29353	DeepFake Forensics AI: A Multi-Modal Detection and Blockchain-Anchored Evidence Management Platform	pre_denominator_closure	DeepFake Forensics AI: A Multi-Modal Detection and Blockchain-Anchored Evidence Management Platform 的具体问题/方法是：We present DeepFake Forensics AI, a unified platform that detects synthetic media across image, video, and audio modalities, identifies generative architecture fingerprints, and anchors forensic evidence immutably on the Ethereum blockchain.；摘要声称/验证：To our knowledge, this is the first system to unify multi-modal deepfake detection with blockchain-based chain-of custody management.。排除边界：该方法优化单一任务质量，未改变跨层数据流、serving lifecycle、恢复责任或长期 owner，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.29354	SF-2026-ARXIV-2605-29354	Harmless Yet Harmful: Neutral Prompting Attacks for Stealthy Hallucination Steering in Agent Skills	pre_denominator_closure	Harmless Yet Harmful: Neutral Prompting Attacks for Stealthy Hallucination Steering in Agent Skills 的具体问题/方法是：In this paper, we introduce \emph{Neutral Prompting Attack} (NPA), a highly stealthy attack paradigm in which semantically benign instructions, such as encouraging imagination and exhaustiveness, increase package hallucination propensity without containing explicit malicious intent.；摘要声称/验证：Our results show that NPA increases both \emph{Hallucination ASR} and \emph{Pip Install ASR}, changes the distribution of hallucinated package names, and evades existing static-analysis, LLM-based, and agent-based Skill defenses.。排除边界：该工作主要增加任务切片或测量结果，未改变 evaluator identity、可复算证据对象或 release gate，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
