arxiv_id	published_v1_utc	primary_category	route	decision	title	reason	author_adversarial_audit	independent_fresh_context_audit
2604.27969	2026-04-30T15:01:27Z	cs.AI	core_daily_semantic_review_required	pre_denominator_closure	From Mirage to Grounding: Towards Reliable Multimodal Circuit-to-Verilog Code Generation	《From Mirage to Grounding: Towards Reliable Multimodal Circuit-to-Verilog Code Generation》— 具体机制（multimodal generation/representation）：To quantify the effect, we construct C2VEVAL and evaluate eight MLLMs under a paired Normal/Anony protocol in which Anony mode anonymizes all identifiers in both the diagram and the module header; Anony-mode scores drop sharply across all models, confirming that high Normal-mode accuracy is largely a Mirage. 证据/适用边界：VeriGround achieves Functional Pass@1 of 46.11%/42.51%(Normal/Anony) with a False Refusal Rate of only 1.20%/0.00%, while maintaining &gt;92% Refusal Rate on blank images. 分母前关闭：该 family 的增量停留在上述对象和作者 evaluation scope，没有改变 `MULTIMODAL-REPRESENTATION` 已有的modality identity/alignment、generation state、serving ownership 或 cross-modal evaluation contract；因此保留 identity、v1 日期与拒绝理由，但不进入 Score V2/Books Decision。	false_negative_rechecked_no_admission_delta	closure_reconfirmed
2604.27972	2026-04-30T15:03:25Z	cs.AI	core_daily_semantic_review_required	pre_denominator_closure	From LLM-Driven Trading Card Generation to Procedural Relatedness: A Pokémon Case Study	《From LLM-Driven Trading Card Generation to Procedural Relatedness: A Pokémon Case Study》— 具体机制（local model/task method）：We present a pipeline combining player-centric co-creation, fine-tuned embeddings, local LLMs, and Diffusion Models to generate dynamic, personalized cards while potentially expanding creative range. 证据/适用边界：Results show high satisfaction and indicate that most participants successfully realized their own ideas through prompt adjustments. 分母前关闭：该 family 的增量停留在上述对象和作者 evaluation scope，没有改变 `ROADMAP-OWNER-UNCHANGED` 已有的长期 state/data/control ownership、跨层 evaluation authority 或 release/recovery contract；因此保留 identity、v1 日期与拒绝理由，但不进入 Score V2/Books Decision。	false_negative_rechecked_no_admission_delta	closure_reconfirmed
2604.27974	2026-04-30T15:03:56Z	cs.CV	keyword_filtered	pre_denominator_closure	FineState-Bench: Benchmarking State-Conditioned Grounding for Fine-grained GUI State Setting	《FineState-Bench: Benchmarking State-Conditioned Grounding for Fine-grained GUI State Setting》— 具体机制（evaluation/data evidence）：To address this gap, we introduce \textbf{FineState-Bench}, a benchmark that evaluates whether an agent can correctly ground an instruction to the intended UI control and reach the exact target state. 证据/适用边界：摘要未披露独立 evaluation、artifact 或 failure analysis。 分母前关闭：该 family 的增量停留在上述对象和作者 evaluation scope，没有改变 `PLATFORM-EVALUATION-SYSTEM` 已有的evidence identity、evaluator/version ownership、cross-workload comparability 或 release gate；因此保留 identity、v1 日期与拒绝理由，但不进入 Score V2/Books Decision。	false_negative_rechecked_no_admission_delta	closure_reconfirmed
2604.27975	2026-04-30T15:05:06Z	cs.AI	core_daily_semantic_review_required	pre_denominator_closure	TransVLM: A Vision-Language Framework and Benchmark for Detecting Any Shot Transitions	《TransVLM: A Vision-Language Framework and Benchmark for Detecting Any Shot Transitions》— 具体机制（evaluation/data evidence）：To tackle this, we propose TransVLM, a Vision-Language Model (VLM) framework for STD. 证据/适用边界：Extensive experiments demonstrate that TransVLM achieves superior overall performance, outperforming traditional heuristic methods, specialized spatiotemporal networks, and top-tier VLMs. 分母前关闭：该 family 的增量停留在上述对象和作者 evaluation scope，没有改变 `PLATFORM-EVALUATION-SYSTEM` 已有的evidence identity、evaluator/version ownership、cross-workload comparability 或 release gate；因此保留 identity、v1 日期与拒绝理由，但不进入 Score V2/Books Decision。	false_negative_rechecked_no_admission_delta	closure_reconfirmed
2604.27977	2026-04-30T15:06:56Z	cs.AI	core_daily_semantic_review_required	pre_denominator_closure	D3-Gym: Constructing Real-World Verifiable Environments for Data-Driven Discovery	《D3-Gym: Constructing Real-World Verifiable Environments for Data-Driven Discovery》— 具体机制（local model/task method）：To fill this gap, we introduce D3-Gym, the first automatically constructed dataset with verifiable environments for scientific Data-Driven Discovery. 证据/适用边界：Our evaluation scripts achieve 87.5% agreement with human-annotated gold standards and strong alignment in domain-specific evaluation logic. 分母前关闭：该 family 的增量停留在上述对象和作者 evaluation scope，没有改变 `ROADMAP-OWNER-UNCHANGED` 已有的长期 state/data/control ownership、跨层 evaluation authority 或 release/recovery contract；因此保留 identity、v1 日期与拒绝理由，但不进入 Score V2/Books Decision。	false_negative_rechecked_no_admission_delta	closure_reconfirmed
2604.27979	2026-04-30T15:08:10Z	cs.DC	core_daily_semantic_review_required	pre_denominator_closure	The Origins of MEV: Systematic Attribution of Arbitrage Opportunity Creation at Scale	《The Origins of MEV: Systematic Attribution of Arbitrage Opportunity Creation at Scale》— 具体机制（local model/task method）：We design and evaluate four attribution methods for atomic arbitrage on EVM-compatible networks: bot-data-driven, simulation-based, coefficient-based, and Shapley-based approaches. 证据/适用边界：摘要未披露独立 evaluation、artifact 或 failure analysis。 分母前关闭：该 family 的增量停留在上述对象和作者 evaluation scope，没有改变 `ROADMAP-OWNER-UNCHANGED` 已有的长期 state/data/control ownership、跨层 evaluation authority 或 release/recovery contract；因此保留 identity、v1 日期与拒绝理由，但不进入 Score V2/Books Decision。	false_negative_rechecked_no_admission_delta	closure_reconfirmed
2604.27981	2026-04-30T15:10:18Z	cs.AI	core_daily_semantic_review_required	pre_denominator_closure	ITS-Mina: A Harris Hawks Optimization-Based All-MLP Framework with Iterative Refinement and External Attention for Multivariate Time Series Forecasting	《ITS-Mina: A Harris Hawks Optimization-Based All-MLP Framework with Iterative Refinement and External Attention for Multivariate Time Series Forecasting》— 具体机制（model architecture）：In this paper, we propose ITS-Mina, a novel all-MLP framework for multivariate time series forecasting that integrates three key innovations: (1) an iterative refinement mechanism that progressively enhances temporal representations by repeatedly applying a shared-parameter residual mixer stack, effectively deepening the model's computational capacity without multiplying the number of distinct parameters; (2) an external attention modul 证据/适用边界：While Transformer-based architectures have gained popularity for this task, recent studies reveal that simpler MLP-based models can achieve competitive or superior performance with significantly reduced computational cost. 分母前关闭：该 family 的增量停留在上述对象和作者 evaluation scope，没有改变 `MODEL-TRANSFORMER` 已有的representation/state semantics、training/inference equivalence 或 architecture-level system contract；因此保留 identity、v1 日期与拒绝理由，但不进入 Score V2/Books Decision。	false_negative_rechecked_no_admission_delta	closure_reconfirmed
2604.27983	2026-04-30T15:12:47Z	cs.DC	core_daily_semantic_review_required	pre_denominator_closure	Distributed Santa Claus via Global Rounding	《Distributed Santa Claus via Global Rounding》— 具体机制（local model/task method）：In this paper, we consider the Santa Claus problem in the CONGEST model. 证据/适用边界：摘要未披露独立 evaluation、artifact 或 failure analysis。 分母前关闭：该 family 的增量停留在上述对象和作者 evaluation scope，没有改变 `ROADMAP-OWNER-UNCHANGED` 已有的长期 state/data/control ownership、跨层 evaluation authority 或 release/recovery contract；因此保留 identity、v1 日期与拒绝理由，但不进入 Score V2/Books Decision。	false_negative_rechecked_no_admission_delta	closure_reconfirmed
2604.27985	2026-04-30T15:14:30Z	cs.DC	core_daily_semantic_review_required	pre_denominator_closure	Exploring Sparse Matrix Multiplication Kernels on the Cerebras CS-3	《Exploring Sparse Matrix Multiplication Kernels on the Cerebras CS-3》— 具体机制（compiler/kernel execution）：We propose low-level CS-3 designs for these operations and optimize them to improve I/O performance, memory footprint, and scalability to large matrices. 证据/适用边界：We evaluate speedup relative to the CPU. 分母前关闭：该 family 的增量停留在上述对象和作者 evaluation scope，没有改变 `INFER-EXECUTION` 已有的execution-plan ownership、numerical contract、hardware portability 或 runtime failure boundary；因此保留 identity、v1 日期与拒绝理由，但不进入 Score V2/Books Decision。	false_negative_rechecked_no_admission_delta	closure_reconfirmed
2604.27987	2026-04-30T15:16:00Z	cs.LG	core_daily_semantic_review_required	pre_denominator_closure	Dynamic Scaled Gradient Descent for Stable Fine-Tuning for Classifications	《Dynamic Scaled Gradient Descent for Stable Fine-Tuning for Classifications》— 具体机制（training mechanism）：To address this problem, we propose a novel algorithm, dynamic scaled gradient descent (\mName), that directly modifies the gradients returned by training examples, specifically, scaling down the gradients of correctly classified examples using a dynamic scaler. 证据/适用边界：Experiments on a variety of benchmark datasets, spanning multiple tasks and large pretrained models, demonstrate that our method consistently reduces performance variance and surpasses the accuracy of existing approaches. 分母前关闭：该 family 的增量停留在上述对象和作者 evaluation scope，没有改变 `TRAIN-PRETRAINING` 已有的objective/data ownership、optimizer-state semantics、reproducibility 或 checkpoint contract；因此保留 identity、v1 日期与拒绝理由，但不进入 Score V2/Books Decision。	false_negative_rechecked_no_admission_delta	closure_reconfirmed
