arxiv_id	submitted_v1_utc	title	categories	screening_status	screening_reason
2603.19539	2026-03-23T00:18:26Z	FDARxBench: Benchmarking Regulatory and Clinical Reasoning on FDA Generic Drug Assessment	cs.AI;cs.CL	pre_denominator_closure	FDARxBench: Benchmarking Regulatory and Clinical Reasoning on FDA Generic Drug Assessment（cs.AI, cs.CL）的公开摘要聚焦于：We introduce an expert curated, real-world benchmark for evaluating document-grounded question-answering (QA) motivated by generic drug assessment, using the U.S. Food and Drug Administration (FDA) drug label documents. Drug labels contain rich but heterogeneous clinical and regulatory information, making accurate question answering difficult for current lan 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.19543	2026-03-23T00:19:19Z	Zero Shot Deformation Reconstruction for Soft Robots Using a Flexible Sensor Array and Cage Based 3D Gaussian Modeling	cs.RO	pre_denominator_closure	Zero Shot Deformation Reconstruction for Soft Robots Using a Flexible Sensor Array and Cage Based 3D Gaussian Modeling（cs.RO）的公开摘要聚焦于：We present a zero-shot deformation reconstruction framework for soft robots that operates without any visual supervision at inference time. In this work, zero-shot deformation reconstruction is defined as the ability to infer object-wide deformations on previously unseen soft robots without collecting object-specific deformation data or performing any retrai 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.19544	2026-03-23T00:19:23Z	Scalable Cross-Facility Federated Learning for Scientific Foundation Models on Multiple Supercomputers	cs.LG	candidate_denominator	改变长期 AI System 机制、ownership、evaluation contract 或成立边界；进入 exact-v1 Review。
2603.19545	2026-03-23T00:19:25Z	Verifiable Error Bounds for Physics-Informed Neural Network Solutions of Lyapunov and Hamilton-Jacobi-Bellman Equations	cs.LG;eess.SY;math.OC	pre_denominator_closure	Verifiable Error Bounds for Physics-Informed Neural Network Solutions of Lyapunov and Hamilton-Jacobi-Bellman Equations（cs.LG, eess.SY）的公开摘要聚焦于：Many core problems in nonlinear systems analysis and control can be recast as solving partial differential equations (PDEs) such as Lyapunov and Hamilton-Jacobi-Bellman (HJB) equations. Physics-informed neural networks (PINNs) have emerged as a promising mesh-free approach for approximating their solutions, but in most existing works there is no rigorous gua 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.19546	2026-03-23T00:19:41Z	Subspace Kernel Learning on Tensor Sequences	cs.AI;cs.CV;cs.LG	pre_denominator_closure	Subspace Kernel Learning on Tensor Sequences（cs.AI, cs.CV）的公开摘要聚焦于：Learning from structured multi-way data, represented as higher-order tensors, requires capturing complex interactions across tensor modes while remaining computationally efficient. We introduce Uncertainty-driven Kernel Tensor Learning (UKTL), a novel kernel framework for $M$-mode tensors that compares mode-wise subspaces derived from tensor unfoldings, enab 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.19547	2026-03-23T00:19:45Z	SeeClear: Reliable Transparent Object Depth Estimation via Generative Opacification	cs.CV	pre_denominator_closure	SeeClear: Reliable Transparent Object Depth Estimation via Generative Opacification（cs.CV）的公开摘要聚焦于：Monocular depth estimation remains challenging for transparent objects, where refraction and transmission are difficult to model and break the appearance assumptions used by depth networks. As a result, state-of-the-art estimators often produce unstable or incorrect depth predictions for transparent materials. We propose SeeClear, a novel framework that conv 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.19549	2026-03-23T00:20:37Z	Plagiarism or Productivity? Students Moral Disengagement and Behavioral Intentions to Use ChatGPT in Academic Writing	cs.AI;cs.CY;cs.ET;stat.AP	pre_denominator_closure	Plagiarism or Productivity? Students Moral Disengagement and Behavioral Intentions to Use ChatGPT in Academic Writing（cs.AI, cs.CY）的公开摘要聚焦于：This study examined how moral disengagement influences Filipino college students' intention to use ChatGPT in academic writing. The model tested five mechanisms: moral justification, euphemistic labeling, displacement of responsibility, minimizing consequences, and attribution of blame. These mechanisms were analyzed as predictors of attitudes, subjective no 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.19551	2026-03-23T00:20:40Z	Learning to Bet for Horizon-Aware Anytime-Valid Testing	cs.LG;stat.ME	pre_denominator_closure	Learning to Bet for Horizon-Aware Anytime-Valid Testing（cs.LG, stat.ME）的公开摘要聚焦于：We develop horizon-aware anytime-valid tests and confidence sequences for bounded means under a strict deadline $N$. Using the betting/e-process framework, we cast horizon-aware betting as a finite-horizon optimal control problem with state space $(t, \log W_t)$, where $t$ is the time and $W_t$ is the test martingale value. We first show that in certain inte 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.19552	2026-03-23T00:20:54Z	StreetForward: Perceiving Dynamic Street with Feedforward Causal Attention	cs.CV	pre_denominator_closure	StreetForward: Perceiving Dynamic Street with Feedforward Causal Attention（cs.CV）的公开摘要聚焦于：Feedforward reconstruction is crucial for autonomous driving applications, where rapid scene reconstruction enables efficient utilization of large-scale driving datasets in closed-loop simulation and other downstream tasks, eliminating the need for time-consuming per-scene optimization. We present StreetForward, a pose-free and tracker-free feedforward frame 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.19556	2026-03-23T00:21:25Z	Planning Autonomous Vehicle Maneuvering in Work Zones Through Game-Theoretic Trajectory Generation	cs.MA	pre_denominator_closure	Planning Autonomous Vehicle Maneuvering in Work Zones Through Game-Theoretic Trajectory Generation（cs.MA）的公开摘要聚焦于：Work zone navigation remains one of the most challenging manoeuvres for autonomous vehicles (AVs), where constrained geometries and unpredictable traffic patterns create a high-risk environment. Despite extensive research on AV trajectory planning, few studies address the decision-making required to navigate work zones safely. This paper proposes a novel gam 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.19558	2026-03-23T00:21:35Z	TextReasoningBench: Does Reasoning Really Improve Text Classification in Large Language Models?	cs.CL	pre_denominator_closure	TextReasoningBench: Does Reasoning Really Improve Text Classification in Large Language Models?（cs.CL）的公开摘要聚焦于：Eliciting explicit, step-by-step reasoning traces from large language models (LLMs) has emerged as a dominant paradigm for enhancing model capabilities. Although such reasoning strategies were originally designed for problems requiring explicit multi-step reasoning, they have increasingly been applied to a broad range of NLP tasks. This expansion implicitly 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
