row	arxiv_id	source_family_id	submitted_v1_utc	title	categories	route	decision	stable_node_id	closure_class	rationale	reopen_condition
94	2606.08088	SF-2026-ARXIV-2606-08088	2026-06-06T10:23:24Z	ConSteer-RL: Steering Reasoning Capabilities in Large Language Models via Confidence-Aware Reinforcement Learning	cs.CL;cs.LG	core_daily_semantic_review_required	pre_denominator_closure	—	no-durable-system-owner-change	ConSteer-RL: Steering Reasoning Capabilities in Large Language Models via Confidence-Aware Reinforcement Learning is closed as no-durable-system-owner-change: its stated contribution starts with ‘Reinforcement Learning from Verifiable Rewards (RLVR) has recently become a key paradigm for improving the reasoning abilities of Large Language Models (LLMs), yet it remains limited by sparse binary rewards and its ignorance of model-internal uncertainty.’ and the abstract-level outcome ends with ‘Experimental results demonstrate that ConSteer-RL consistently outperforms strong GRPO baselines, achieving average improvements of 2.3%-4.0% across different model scales.’; neither assigns a new durable state, data, control, or release-evidence contract to a ROADMAP owner.	Reopen only if exact-v1 shows a reusable cross-workload owner contract beyond the stated no-durable-system-owner-change, or invalidates an existing chapter proposition.
95	2606.08090	SF-2026-ARXIV-2606-08090	2026-06-06T10:32:16Z	Fast LLM-Based Semantic Filtering: From a Unified Framework to an Adaptive Two-Phase Method	cs.AI;cs.DB	core_daily_semantic_review_required	pre_denominator_closure	—	local-model-or-training-method	Fast LLM-Based Semantic Filtering: From a Unified Framework to an Adaptive Two-Phase Method is closed as local-model-or-training-method: its stated contribution starts with ‘Evaluating a natural-language yes/no predicate over a document corpus under an accuracy target - the semantic filter - is a cornerstone of LLM-based data processing.’ and the abstract-level outcome ends with ‘At a 90% accuracy target on three 10K-document corpora, our methods are 1.6-2.0x faster than the best prior method per corpus and meet the target on 95% of queries; the BER-derived lower bound indicates a further ~4-20x of headroom for future work.’; neither assigns a new durable state, data, control, or release-evidence contract to a ROADMAP owner.	Reopen only if exact-v1 shows a reusable cross-workload owner contract beyond the stated local-model-or-training-method, or invalidates an existing chapter proposition.
96	2606.08091	SF-2026-ARXIV-2606-08091	2026-06-06T10:35:28Z	VideoWeaver: Evaluating and Evolving Skills for Agentic Long Video Generation	cs.CV	keyword_daily_semantic_review_required	pre_denominator_closure	—	bounded-benchmark-or-dataset	VideoWeaver: Evaluating and Evolving Skills for Agentic Long Video Generation is closed as bounded-benchmark-or-dataset: its stated contribution starts with ‘Recent agent frameworks such as Claude Code, Codex, and OpenClaw are strong at tool use and orchestration, but whether they can handle long video generation, a long-horizon multimodal task, remains underexplored.’ and the abstract-level outcome ends with ‘Code and dataset is available at https://github.com/JianhuiWei7/VideoWeaver’; neither assigns a new durable state, data, control, or release-evidence contract to a ROADMAP owner.	Reopen only if exact-v1 shows a reusable cross-workload owner contract beyond the stated bounded-benchmark-or-dataset, or invalidates an existing chapter proposition.
97	2606.08092	SF-2026-ARXIV-2606-08092	2026-06-06T10:36:24Z	When Languages Disagree: Self-Evolving Multilingual LLM Judges	cs.CL	core_daily_semantic_review_required	pre_denominator_closure	—	bounded-benchmark-or-dataset	When Languages Disagree: Self-Evolving Multilingual LLM Judges is closed as bounded-benchmark-or-dataset: its stated contribution starts with ‘Multilingual LLM-as-a-judge is widely used to evaluate model outputs across languages, but suffers from cross-lingual inconsistency (Fu and Liu, 2025).’ and the abstract-level outcome ends with ‘Further analysis shows that inconsistency triggers useful re-evaluation, which improves judgment quality.’; neither assigns a new durable state, data, control, or release-evidence contract to a ROADMAP owner.	Reopen only if exact-v1 shows a reusable cross-workload owner contract beyond the stated bounded-benchmark-or-dataset, or invalidates an existing chapter proposition.
98	2606.08093	SF-2026-ARXIV-2606-08093	2026-06-06T10:36:30Z	A Multimodal Agentic Pathology Co-pilot via Evidence Grounded Reasoning	cs.AI	core_daily_semantic_review_required	pre_denominator_closure	—	bounded-benchmark-or-dataset	A Multimodal Agentic Pathology Co-pilot via Evidence Grounded Reasoning is closed as bounded-benchmark-or-dataset: its stated contribution starts with ‘Pathology is the cornerstone of modern medicine, where accurate decision-making relies heavily on evidence-based practices.’ and the abstract-level outcome ends with ‘By directly grounding pathology interpretations in verifiable literature, PathPocket offers a practical and scalable solution for the future of evidence grounded computational pathology.’; neither assigns a new durable state, data, control, or release-evidence contract to a ROADMAP owner.	Reopen only if exact-v1 shows a reusable cross-workload owner contract beyond the stated bounded-benchmark-or-dataset, or invalidates an existing chapter proposition.
99	2606.08094	SF-2026-ARXIV-2606-08094	2026-06-06T10:45:40Z	vla.cpp: A Unified Inference Runtime for Vision-Language-Action Models	cs.AI;cs.LG;cs.RO;eess.SY	core_daily_semantic_review_required	retain	INFER-REQUEST-LIFECYCLE	durable-owner-contract-delta	A single C++ runtime owns cached vision-language prefix state, cross-attending action-expert solver steps, portable model bundles, and one request protocol across VLA families.	retained; exact-v1 must confirm mechanism, evaluation, counterevidence, and benchmark identity
100	2606.08096	SF-2026-ARXIV-2606-08096	2026-06-06T10:48:28Z	Identifying unique developers in OSS projects: A family of models	cs.SE	not_routed_by_keyword_contract	pre_denominator_closure	—	bounded-benchmark-or-dataset	Identifying unique developers in OSS projects: A family of models is closed as bounded-benchmark-or-dataset: its stated contribution starts with ‘Organizational and logical coupling metrics require reliable identification of unique developers.’ and the abstract-level outcome ends with ‘We expect a high-quality dataset and a benchmark of approaches that clarifies which solutions offer the best trade-off between accuracy and cost for large-scale OSS mining.’; neither assigns a new durable state, data, control, or release-evidence contract to a ROADMAP owner.	Reopen only if exact-v1 shows a reusable cross-workload owner contract beyond the stated bounded-benchmark-or-dataset, or invalidates an existing chapter proposition.
101	2606.08098	SF-2026-ARXIV-2606-08098	2026-06-06T10:57:45Z	When Does Delegation Beat Majority? A Delegation-Based Aggregator for Multi-Sample LLM Inference	cs.AI;cs.LG	core_daily_semantic_review_required	pre_denominator_closure	—	no-durable-system-owner-change	When Does Delegation Beat Majority? A Delegation-Based Aggregator for Multi-Sample LLM Inference is closed as no-durable-system-owner-change: its stated contribution starts with ‘Majority voting is the default unsupervised aggregator for multi-sample LLM inference, but it discards two signals: within-group answer entropy and between-group reasoning geometry.’ and the abstract-level outcome ends with ‘We did not find any other unsupervised ensemble methods that close the oracle gap.’; neither assigns a new durable state, data, control, or release-evidence contract to a ROADMAP owner.	Reopen only if exact-v1 shows a reusable cross-workload owner contract beyond the stated no-durable-system-owner-change, or invalidates an existing chapter proposition.
102	2606.08099	SF-2026-ARXIV-2606-08099	2026-06-06T10:59:32Z	"Cybernetic Android Avatar ""Yui"": System Integration, Field Deployment, and Evaluation"	cs.RO	not_routed_by_keyword_contract	pre_denominator_closure	—	no-durable-system-owner-change	"Cybernetic Android Avatar ""Yui"": System Integration, Field Deployment, and Evaluation is closed as no-durable-system-owner-change: its stated contribution starts with ‘Remote communication technologies have become widely used; however, supporting a sense of shared physical space and conveying rich non-verbal cues remain challenging in many social interaction scenarios.’ and the abstract-level outcome ends with ‘These findings provide field-derived evidence and design implications for socially deployable full-body android avatars.’; neither assigns a new durable state, data, control, or release-evidence contract to a ROADMAP owner."	Reopen only if exact-v1 shows a reusable cross-workload owner contract beyond the stated no-durable-system-owner-change, or invalidates an existing chapter proposition.
103	2606.08100	SF-2026-ARXIV-2606-08100	2026-06-06T11:04:52Z	Constraint-Aware Optimization for Robust Protein Stability Prediction	cs.LG	core_daily_semantic_review_required	pre_denominator_closure	—	bounded-benchmark-or-dataset	Constraint-Aware Optimization for Robust Protein Stability Prediction is closed as bounded-benchmark-or-dataset: its stated contribution starts with ‘Multimodal $ΔΔG$ predictors integrating protein language models with inverse-folding representations achieve strong in-distribution accuracy on the Megascale dataset but exhibit limited robustness on out-of-distribution (OOD) proteins, persistent forward-reverse bias on paired-mutation benchmarks, and under-representation of rare stabilizing mutations.’ and the abstract-level outcome ends with ‘A controlled diagnostic on Ssym reveals that anti-symmetric training does not eliminate systematic forward-reverse bias, indicating that gains arise through implicit regularization rather than exact thermodynamic constraint enforcement.’; neither assigns a new durable state, data, control, or release-evidence contract to a ROADMAP owner.	Reopen only if exact-v1 shows a reusable cross-workload owner contract beyond the stated bounded-benchmark-or-dataset, or invalidates an existing chapter proposition.
