source_family_id	arxiv_id	route	title	abstract_basis	decision	decision_kind	stable_node_id	family_specific_reason
SF-2026-ARXIV-2606-22958	2606.22958	core_daily_semantic_review_required	PG-MAP: Joint MAP Optimization for Inference-Time Alignment of Diffusion and Flow-Matching Models	Inference-time alignment of pretrained text-to-image models is typically performed along a single control axis, such as classifier-free guidance, attention editing, or reward-based latent perturbations.	pre_denominator_closure	outside_durable_ai_system_scope	—	`PG-MAP: Joint MAP Optimization for Inference-Time Alignment of Diffusion and Flow-Matching Models`：Inference-time alignment of pretrained text-to-image models is typically performed along a single control axis, such as classifier-free guidance, attention editing, or reward-based latent perturbations. 主要贡献不改变长期 AI-system 机制、ownership 或验收合同。
SF-2026-ARXIV-2606-22959	2606.22959	core_daily_semantic_review_required	The Impact of VAE Design on Latent Pose Representations for Diffusion-based Sign Language Production	Latent diffusion approaches to sign language production (SLP) rely on an initial stage that learns an encoding of sign pose sequences, enabling generative modeling in the resulting latent space.	pre_denominator_closure	task_model_method_without_durable_owner	—	`The Impact of VAE Design on Latent Pose Representations for Diffusion-based Sign Language Production`：Latent diffusion approaches to sign language production (SLP) rely on an initial stage that learns an encoding of sign pose sequences, enabling generative modeling in the resulting latent space. 任务建模/精度增量仍被现有模型机制吸收，没有新的系统 ownership 或发布控制面。
SF-2026-ARXIV-2606-22961	2606.22961	core_daily_semantic_review_required	LLM-as-a-Judge for Reliable and Explainable Offline Evaluation in Top-K Recommendation	Recommendation evaluation plays a crucial role in guiding the refinement and deployment of recommender systems.	pre_denominator_closure	paper_specific_method_already_subsumed	—	`LLM-as-a-Judge for Reliable and Explainable Offline Evaluation in Top-K Recommendation`：Recommendation evaluation plays a crucial role in guiding the refinement and deployment of recommender systems. 论文级方法没有独立的 state/control owner 或新的 evidence/release authority。
SF-2026-ARXIV-2606-22963	2606.22963	keyword_daily_semantic_review_required	Concept Alignment Contrast and Long-Short Prompt Memory for Test-Time Adaptation of SAM3 in Medical Image Segmentation	Concept segmentation models like Segment Anything Model 3 (SAM3) show strong generalization on natural images, yet their performance degrades in medical imaging due to the domain gap caused by different imaging principles and styles.	pre_denominator_closure	domain_application_without_system_contract_delta	—	`Concept Alignment Contrast and Long-Short Prompt Memory for Test-Time Adaptation of SAM3 in Medical Image Segmentation`：Concept segmentation models like Segment Anything Model 3 (SAM3) show strong generalization on natural images, yet their performance degrades in medical imaging due to the domain gap caused by different imaging principles and styles. 领域结果没有产生跨任务可复用的 state/data/control 或 release contract。
SF-2026-ARXIV-2606-22966	2606.22966	core_daily_semantic_review_required	Attacking the Trusted Imagination: Oracle-Level Integrity Attacks on Imagine-then-Act World Models	Many recent vision-language-action (VLA) policies adopt an imagine-then-act design.	retained_after_full_semantic_audit	durable_ai_system_candidate	MULTIMODAL-WORLD-MODELS	`Attacking the Trusted Imagination: Oracle-Level Integrity Attacks on Imagine-then-Act World Models` 改变 `MULTIMODAL-WORLD-MODELS` 的长期 state/data/control 或 evaluation/security contract：Attacking the Trusted Imagination: Oracle-Level Integrity Attacks on Imagine-then-Act World Models 的 exact-v1 机制为：A world-action model (WAM) first imagines a short future as a latent trajectory z~, on which the action is then conditioned. 因此 把压缩记忆、transition/rollout identity 与真实观测 fallback 分离。
SF-2026-ARXIV-2606-22968	2606.22968	keyword_daily_semantic_review_required	MOCAP: Wafer-Scale-Chip-Oriented Memory-Orchestrated Chunked Pipelining Framework for Prefill-Only LLM Inference	Large language models (LLMs) are increasingly used in prefill-only workloads, where end-to-end latency is dominated by the prefill phase.	retained_after_full_semantic_audit	durable_ai_system_candidate	INFER-PREFILL	`MOCAP: Wafer-Scale-Chip-Oriented Memory-Orchestrated Chunked Pipelining Framework for Prefill-Only LLM Inference` 改变 `INFER-PREFILL` 的长期 state/data/control 或 evaluation/security contract：MOCAP: Wafer-Scale-Chip-Oriented Memory-Orchestrated Chunked Pipelining Framework for Prefill-Only LLM Inference 的 exact-v1 机制为：To address these challenges, we present MOCAP, a memory-orchestrated chunked pipelining framework for prefill-only LLM inference on WSCs. 因此 把 wafer-scale memory orchestration、chunk pipeline 与 prefill-only 边界显式化。
SF-2026-ARXIV-2606-22969	2606.22969	core_daily_semantic_review_required	Topological Out-of-Domain Generalization in Dynamical Systems Reconstruction	Predicting the behavior of dynamical systems (DS) beyond the dynamical and parameter regimes observed in training is a pivotal and essentially unresolved problem in scientific ML.	pre_denominator_closure	task_model_method_without_durable_owner	—	`Topological Out-of-Domain Generalization in Dynamical Systems Reconstruction`：Predicting the behavior of dynamical systems (DS) beyond the dynamical and parameter regimes observed in training is a pivotal and essentially unresolved problem in scientific ML. 任务建模/精度增量仍被现有模型机制吸收，没有新的系统 ownership 或发布控制面。
SF-2026-ARXIV-2606-22971	2606.22971	not_routed_by_keyword_contract	Humanoid-OmniOcc: Stereo-Based Full-View Occupancy Dataset for Embodied AI	Occupancy prediction at voxel-level granularity is essential for safe robotic navigation and interaction in complex environments.	pre_denominator_closure	local_artifact_without_general_contract	—	`Humanoid-OmniOcc: Stereo-Based Full-View Occupancy Dataset for Embodied AI`：Occupancy prediction at voxel-level granularity is essential for safe robotic navigation and interaction in complex environments. 局部数据集或 benchmark 没有改变通用 evaluator identity、release Gate 或 failure handoff。
SF-2026-ARXIV-2606-22973	2606.22973	core_daily_semantic_review_required	Decentralized Operations of Decarbonized Chemical Plants with Renewable-driven Transmission Systems	Electrification of ethane cracking offers a promising pathway to industrial decarbonization, provided that the electricity is sourced from renewable energy.	pre_denominator_closure	formal_result_without_implemented_system_delta	—	`Decentralized Operations of Decarbonized Chemical Plants with Renewable-driven Transmission Systems`：Electrification of ethane cracking offers a promising pathway to industrial decarbonization, provided that the electricity is sourced from renewable energy. 形式或统计结果没有同时改变长期 AI-system owner、运行状态和验收接口。
SF-2026-ARXIV-2606-22974	2606.22974	core_daily_semantic_review_required	When Preferences Fail to Become Incentives: A Utility-Behavior Gap in Large Language Models	Recent work on preference elicitation in large language models (LLMs) has demonstrated that, when given a series of choices between two outcomes, LLMs reveal a coherent, model-specific utility structure.	pre_denominator_closure	paper_specific_method_already_subsumed	—	`When Preferences Fail to Become Incentives: A Utility-Behavior Gap in Large Language Models`：Recent work on preference elicitation in large language models (LLMs) has demonstrated that, when given a series of choices between two outcomes, LLMs reveal a coherent, model-specific utility structure. 论文级方法没有独立的 state/control owner 或新的 evidence/release authority。
SF-2026-ARXIV-2606-22975	2606.22975	core_daily_semantic_review_required	TaLK: Text-attributed Graph Dataset Distillation via Coupling Language Model with Graph-Aware Kernel	Text-attributed graphs (TAGs) are widely used in many real-world domains, and learning on TAGs requires jointly modeling text semantics and graph structure.	pre_denominator_closure	local_artifact_without_general_contract	—	`TaLK: Text-attributed Graph Dataset Distillation via Coupling Language Model with Graph-Aware Kernel`：Text-attributed graphs (TAGs) are widely used in many real-world domains, and learning on TAGs requires jointly modeling text semantics and graph structure. 局部数据集或 benchmark 没有改变通用 evaluator identity、release Gate 或 failure handoff。
SF-2026-ARXIV-2606-22976	2606.22976	core_daily_semantic_review_required	Understanding Parallel Samplers in Masked Diffusion via Random Walks on Graphs	In this paper, we propose using random walks on graphs as a verifiable sandbox to study different parallel sampling strategies in masked diffusion models (MDMs).	pre_denominator_closure	task_model_method_without_durable_owner	—	`Understanding Parallel Samplers in Masked Diffusion via Random Walks on Graphs`：In this paper, we propose using random walks on graphs as a verifiable sandbox to study different parallel sampling strategies in masked diffusion models (MDMs). 任务建模/精度增量仍被现有模型机制吸收，没有新的系统 ownership 或发布控制面。
