arxiv_id	title	source_kind	screening_status	source_family_id	screening_reason	owner_node	review_status	access_status	integration_disposition
2605.04682	HEXST: Hexagonal Shifted-Window Transformer for Spatial Transcriptomics Gene Expression Prediction		pre_denominator_closure	SF-2026-ARXIV-2605-04682	问题/机制：HEXST: Hexagonal Shifted-Window Transformer for Spatial Transcriptomics Gene Expression Prediction；方法为“To address these, we propose HEXST, a geometry-aligned Transformer for spatial gene expression prediction from histology.”；结果线索为“摘要未给出跨 workload 结果”。排除边界：结论绑定领域数据、标签与任务指标，不改变通用 AI System 的状态、数据或控制 owner。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.04683	Average Attention Transformers and Arithmetic Circuits		pre_denominator_closure	SF-2026-ARXIV-2605-04683	问题/机制：Average Attention Transformers and Arithmetic Circuits；方法为“We analyse the computational power of transformer encoders as sequence-to-sequence functions on vectors.”；结果线索为“We show that average hard attention can be used to simulate arithmetic circuits if they are given as an input to an encoder.”。排除边界：改进停留在该 agent/RAG 任务，未改变 durable state、effect ownership、admission/rollback 或跨运行评价契约。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.05267	Bridging Generation and Training: A Systematic Review of Quality Issues in LLMs for Code		pre_denominator_closure	SF-2026-ARXIV-2605-05267	问题/机制：Bridging Generation and Training: A Systematic Review of Quality Issues in LLMs for Code；方法为“This paper presents a systematic literature review of 114 primary studies to investigate how training data quality issues propagate into code generation.”；结果线索为“Finally, we identify open challenges and outline research directions for developing reliable LLMs for code through integrated data curation and continuous evaluation.”。排除边界：结论绑定领域数据、标签与任务指标，不改变通用 AI System 的状态、数据或控制 owner。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.04690	Learning Time-Inhomogeneous Markov Dynamics in Financial Time Series via Neural Parameterization		pre_denominator_closure	SF-2026-ARXIV-2605-04690	问题/机制：Learning Time-Inhomogeneous Markov Dynamics in Financial Time Series via Neural Parameterization；方法为“To overcome the degeneracy of empirical counting, we introduce a framework that utilizes neural networks strictly as parameterization engines to generate explicit, time-varying Markov transition matrices.”；结果线索为“We demonstrate that these learned operators successfully capture complex regime shifts: the state-conditioned model achieves mean row heterogeneity $\barρ = 0.0073$ while the state-free ablation collapses to exactly zero, and operator row…”。排除边界：结论绑定领域数据、标签与任务指标，不改变通用 AI System 的状态、数据或控制 owner。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.04698	Gray-Box Poisoning of Continuous Malware Ingestion Pipelines		retained	SF-GRAY-BOX-POISONING-OF-CONTINUOUS-MALWARE-INGESTION-PIPELINES	continuous ingestion turns data poisoning into a persistent supply-chain control problem with delayed effects	PLATFORM-SECURITY	deep_complete	verified	Integrate
2605.04699	A Separation Between Optimal Demand-Oblivious and Demand-Aware Network Throughput		pre_denominator_closure	SF-2026-ARXIV-2605-04699	问题/机制：A Separation Between Optimal Demand-Oblivious and Demand-Aware Network Throughput；方法为“We take a systematic approach and investigate four variants of demand-aware throughput: we analyze, and derive bounds for, two definitions of throughput, the classic throughput usually considered in the literature, and a…”；结果线索为“Our main result is a separation result which solves an open problem in the literature about the classic throughput definition, showing that demand-aware topologies can outperform demand-oblivious topologies even in the worst…”。排除边界：结论绑定领域数据、标签与任务指标，不改变通用 AI System 的状态、数据或控制 owner。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.04700	Sparse Tokens Suffice: Jailbreaking Audio Language Models via Token-Aware Gradient Optimization		pre_denominator_closure	SF-2026-ARXIV-2605-04700	问题/机制：Sparse Tokens Suffice: Jailbreaking Audio Language Models via Token-Aware Gradient Optimization；方法为“In this work, we investigate the necessity of such dense optimization by analyzing the structure of token-aligned gradients in ALMs.”；结果线索为“We find that gradient energy is highly non-uniform across audio tokens, indicating that only a small subset of token-aligned audio regions dominates the optimization signal.”。排除边界：结论绑定领域数据、标签与任务指标，不改变通用 AI System 的状态、数据或控制 owner。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.04702	FaithfulFaces: Pose-Faithful Facial Identity Preservation for Text-to-Video Generation		pre_denominator_closure	SF-2026-ARXIV-2605-04702	问题/机制：FaithfulFaces: Pose-Faithful Facial Identity Preservation for Text-to-Video Generation；方法为“In this paper, we propose \textit{FaithfulFaces}, a pose-faithful facial identity preservation learning framework to improve IPT2V in complex dynamic scenes.”；结果线索为“Extensive experiments demonstrate that FaithfulFaces achieves state-of-the-art performance, maintaining superior identity consistency and structural clarity even as pose changes and occlusions occur.”。排除边界：结论绑定领域数据、标签与任务指标，不改变通用 AI System 的状态、数据或控制 owner。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.04704	UVMarvel: an Automated LLM-aided UVM Machine for Subsystem-level RTL Verification		pre_denominator_closure	SF-2026-ARXIV-2605-04704	问题/机制：UVMarvel: an Automated LLM-aided UVM Machine for Subsystem-level RTL Verification；方法为“We present UVMarvel, an automated verification framework that leverages Large Language Models (LLMs) to build UVM testbenches for subsystem-level RTL.”；结果线索为“摘要未给出跨 workload 结果”。排除边界：结论绑定领域数据、标签与任务指标，不改变通用 AI System 的状态、数据或控制 owner。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.04705	Vol-Mark: A Watermark for 3D Medical Volume Data Via Cubic Difference Expansion and Contrastive Learning		pre_denominator_closure	SF-2026-ARXIV-2605-04705	问题/机制：Vol-Mark: A Watermark for 3D Medical Volume Data Via Cubic Difference Expansion and Contrastive Learning；方法为“Today, advances in medical technology extensively utilize 3D volume data for accurate and efficient diagnostics.”；结果线索为“Comprehensive experimental results show the effectiveness of the proposed method and its superior robustness against conventional, geometric, and hybrid attacks on medical volume data.”。排除边界：结论绑定领域数据、标签与任务指标，不改变通用 AI System 的状态、数据或控制 owner。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.04708	Differentiable Chemistry in PINNs for Solving Parameterized and Stiff Reaction Systems		pre_denominator_closure	SF-2026-ARXIV-2605-04708	问题/机制：Differentiable Chemistry in PINNs for Solving Parameterized and Stiff Reaction Systems；方法为“We evaluate the framework on a set of differential equations related to hydrogen combustion, which include initial/boundary value problems, inverse parameter identification, and a parameterized partial differential equation.”；结果线索为“摘要未给出跨 workload 结果”。排除边界：结论绑定领域数据、标签与任务指标，不改变通用 AI System 的状态、数据或控制 owner。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.04709	ELVIS: Ensemble-Calibrated Latent Imagination for Long-Horizon Visual MPC		retained	SF-ELVIS-ENSEMBLE-CALIBRATED-LATENT-IMAGINATION-FOR-LONG-HORIZON-VISUAL-MPC	visual MPC must calibrate ensembles of imagined rollouts before imagined state can safely drive long-horizon control	MULTIMODAL-WORLD-MODELS	deep_complete	verified	Integrate
2605.08213	Low-Cost Stereo Vision for Robust 3D Positioning of Thin Radiata Pine Branches in Autonomous Drone Pruning		pre_denominator_closure	SF-2026-ARXIV-2605-08213	问题/机制：Low-Cost Stereo Vision for Robust 3D Positioning of Thin Radiata Pine Branches in Autonomous Drone Pruning；方法为“Manual pruning of radiata pine, a species of major economic importance to New Zealand forestry, is hazardous, labour-intensive, and increasingly constrained by workforce shortages.”；结果线索为“Qualitative evaluations at distances of 1-2 m show that the learning-based stereo methods produce more coherent depth es...”。排除边界：主要建立任务集或局部测量，未重定义跨系统 evaluation identity、污染控制或 release contract。		identity_date_closed	verified	Rejected — Below Candidate Denominator
