source_family_id	arxiv_id	route	title	abstract_basis	decision	decision_kind	stable_node_id	family_specific_reason
SF-2026-ARXIV-2606-26795	2606.26795	core_daily_semantic_review_required	NaviCache: Test-Time Self-Calibration Caching for Video Generation	Video Diffusion Models (VDMs) is constrained by immense computational costs.	pre_denominator_closure	formal_result_without_implemented_system_delta	—	`NaviCache: Test-Time Self-Calibration Caching for Video Generation`：Video Diffusion Models (VDMs) is constrained by immense computational costs. 形式或统计结果没有同时改变长期 AI-system owner、运行状态和验收接口。
SF-2026-ARXIV-2606-26797	2606.26797	core_daily_semantic_review_required	Reasoning Quality Emerges Early: Data Curation for Reasoning Models	Supervised fine-tuning (SFT) on a small, high-quality set of long reasoning traces is an effective approach for eliciting strong reasoning capabilities in Large Language Models (LLMs).	pre_denominator_closure	domain_application_without_system_contract_delta	—	`Reasoning Quality Emerges Early: Data Curation for Reasoning Models`：Supervised fine-tuning (SFT) on a small, high-quality set of long reasoning traces is an effective approach for eliciting strong reasoning capabilities in Large Language Models (LLMs). 领域结果没有产生跨任务可复用的 state/data/control 或 release contract。
SF-2026-ARXIV-2606-26800	2606.26800	not_routed_by_keyword_contract	SSI-Policy: Learning Structured Scene Interfaces for Vision-Language Robotic Manipulation	Real-world robotic manipulation demands spatial grounding, task-aware reasoning, and precise control.	pre_denominator_closure	task_model_method_without_durable_owner	—	`SSI-Policy: Learning Structured Scene Interfaces for Vision-Language Robotic Manipulation`：Real-world robotic manipulation demands spatial grounding, task-aware reasoning, and precise control. 任务建模/精度增量仍被现有模型机制吸收，没有新的系统 ownership 或发布控制面。
SF-2026-ARXIV-2606-26801	2606.26801	keyword_daily_semantic_review_required	Improving Vision-Language-Action Model Fine-Tuning with Structured Stage and Keyframe Supervision	Vision-Language-Action (VLA) models have shown strong potential for generalizable robotic manipulation.	pre_denominator_closure	task_model_method_without_durable_owner	—	`Improving Vision-Language-Action Model Fine-Tuning with Structured Stage and Keyframe Supervision`：Vision-Language-Action (VLA) models have shown strong potential for generalizable robotic manipulation. 任务建模/精度增量仍被现有模型机制吸收，没有新的系统 ownership 或发布控制面。
SF-2026-ARXIV-2606-26803	2606.26803	core_daily_semantic_review_required	From Vajrayana Tara to Bengali Baul: A Computational Study of Lexical Transmission Across Buddhist, Shakta, and Vaishnava Traditions in Bengal	We present a computational corpus study of vocabulary relationships across eight tradition layers of Bengali and Sanskrit devotional literature spanning the 8th to 19th centuries, encompassing Buddhist Vajrayana, Shakta Tantra, Vaishnava, and Baul traditions.	pre_denominator_closure	outside_durable_ai_system_scope	—	`From Vajrayana Tara to Bengali Baul: A Computational Study of Lexical Transmission Across Buddhist, Shakta, and Vaishnava Traditions in Bengal`：We present a computational corpus study of vocabulary relationships across eight tradition layers of Bengali and Sanskrit devotional literature spanning the 8th to 19th centuries, encompassing Buddhist Vajrayana, Shakta Tantra, Vaishnava, and Baul traditions. 主要贡献不改变长期 AI-system 机制、ownership 或验收合同。
SF-2026-ARXIV-2606-26806	2606.26806	core_daily_semantic_review_required	Memory Depth, Not Memory Access: Selective Parametric Consolidation for Long-Running Language Agents	Long-running language agents need more than memory access.	retained_after_full_semantic_audit	durable_ai_system_candidate	AGENT-MEMORY	`Memory Depth, Not Memory Access: Selective Parametric Consolidation for Long-Running Language Agents` 改变 `AGENT-MEMORY` 的长期 state/data/control 或 evaluation/security contract：Memory Depth, Not Memory Access: Selective Parametric Consolidation for Long-Running Language Agents 的 exact-v1 机制为：We introduce the loop-drift protocol, a controlled stress test in which the retrieval index remains intact while working context is unloaded and goal-conditioned behavior must persist under long-loop interference. 因此 把事件时间、来源、有效条件、版本、检索决策与写入 authority 分开。
SF-2026-ARXIV-2606-26807	2606.26807	core_daily_semantic_review_required	KARLA: Knowledge-base Augmented Retrieval for Language Models	We propose a new method that allows an LLM to automatically pull in factual knowledge from a knowledge base during token generation.	pre_denominator_closure	task_model_method_without_durable_owner	—	`KARLA: Knowledge-base Augmented Retrieval for Language Models`：We propose a new method that allows an LLM to automatically pull in factual knowledge from a knowledge base during token generation. 任务建模/精度增量仍被现有模型机制吸收，没有新的系统 ownership 或发布控制面。
SF-2026-ARXIV-2606-26808	2606.26808	not_routed_by_keyword_contract	An Experimental Assessment of the Spatial and Frequency Selectivity of Reconfigurable Intelligent Surfaces	This work investigates the impact of reconfigurable intelligent surfaces (RIS) on radio links other than the one for which the RIS configuration is optimized.	pre_denominator_closure	outside_durable_ai_system_scope	—	`An Experimental Assessment of the Spatial and Frequency Selectivity of Reconfigurable Intelligent Surfaces`：This work investigates the impact of reconfigurable intelligent surfaces (RIS) on radio links other than the one for which the RIS configuration is optimized. 主要贡献不改变长期 AI-system 机制、ownership 或验收合同。
SF-2026-ARXIV-2606-26812	2606.26812	keyword_daily_semantic_review_required	Multi-modality Image Fusion under Adverse Weather: Mask-Guided Feature Restoration and Interaction	Multi-modality image fusion (MMIF) enhances scene representation by exploiting complementary cues from different modalities.	pre_denominator_closure	task_model_method_without_durable_owner	—	`Multi-modality Image Fusion under Adverse Weather: Mask-Guided Feature Restoration and Interaction`：Multi-modality image fusion (MMIF) enhances scene representation by exploiting complementary cues from different modalities. 任务建模/精度增量仍被现有模型机制吸收，没有新的系统 ownership 或发布控制面。
SF-2026-ARXIV-2606-26815	2606.26815	core_daily_semantic_review_required	Data-Driven Duration Management -- Term Structure Forecasting Using Machine Learning	This paper compares different methods for forecasting the term structure of U.S.	pre_denominator_closure	task_model_method_without_durable_owner	—	`Data-Driven Duration Management -- Term Structure Forecasting Using Machine Learning`：This paper compares different methods for forecasting the term structure of U.S. 任务建模/精度增量仍被现有模型机制吸收，没有新的系统 ownership 或发布控制面。
SF-2026-ARXIV-2606-26816	2606.26816	core_daily_semantic_review_required	Computational Analysis of Heart Rate Variability in Healthy Adults	Heart Rate Variability (HRV) analysis is a key indicator of cardiac physiological state and aids in disease diagnosis.	pre_denominator_closure	domain_application_without_system_contract_delta	—	`Computational Analysis of Heart Rate Variability in Healthy Adults`：Heart Rate Variability (HRV) analysis is a key indicator of cardiac physiological state and aids in disease diagnosis. 领域结果没有产生跨任务可复用的 state/data/control 或 release contract。
SF-2026-ARXIV-2606-26819	2606.26819	core_daily_semantic_review_required	FBK's Long-form SpeechLLMs for IWSLT 2026 Instruction Following	This paper describes our submission to the IWSLT 2026 Instruction Following shared task.	pre_denominator_closure	domain_application_without_system_contract_delta	—	`FBK's Long-form SpeechLLMs for IWSLT 2026 Instruction Following`：This paper describes our submission to the IWSLT 2026 Instruction Following shared task. 领域结果没有产生跨任务可复用的 state/data/control 或 release contract。
SF-2026-ARXIV-2606-26822	2606.26822	core_daily_semantic_review_required	Quantization in Federated Learning: Methods, Challenges and Future Directions	Federated Learning (FL) has become a foundational paradigm for privacy-preserving distributed intelligence, yet its scalability remains fundamentally constrained by communication bottlenecks, device heterogeneity, and the challenges of training under statistically non-IID data.	pre_denominator_closure	survey_or_position_without_new_mechanism	—	`Quantization in Federated Learning: Methods, Challenges and Future Directions`：Federated Learning (FL) has become a foundational paradigm for privacy-preserving distributed intelligence, yet its scalability remains fundamentally constrained by communication bottlenecks, device heterogeneity, and the challenges of training under statistically non-IID data. 综述、立场或开放问题没有可独立验收的机制、failure authority 或 Books 纠错证据。
